"relative_path","extension","length","sha256","source_path"
"datan\common\newmap.tga",".tga","278302","CB3446416F5EBF9AD920736F819F36C88A59C84F8F6F42DA67C919FFF8017FE1","C:\Program Files (x86)\Nova1492\datan\common\newmap.tga"
"datan\common\newmap1.tga",".tga","140616","2A2DF4B2AEB8E39000C2CAA719054AC05866C5EF847E8F9229A03D16AE663AB8","C:\Program Files (x86)\Nova1492\datan\common\newmap1.tga"
"datan\common\new_alps1.tga",".tga","262188","C340E29EE5684CBF236E44C674D6EEF4E67505222E7B835F169ABA908EA777BA","C:\Program Files (x86)\Nova1492\datan\common\new_alps1.tga"
"datan\common\nmob20.bmp",".bmp","6200","0CC9F6D60B6C8B1BE1776597B2E971F7ACE66E00383E140B7AA8E8DAE1618B7B","C:\Program Files (x86)\Nova1492\datan\common\nmob20.bmp"
"datan\common\nmz01.tga",".tga","491198","B422ADCB12B4B3A5B429B56F83948AB754EF085DAA11D4498FB73AFA6D624909","C:\Program Files (x86)\Nova1492\datan\common\nmz01.tga"
"datan\common\nmz02.tga",".tga","481922","F60BB7CA4CE4968643EB4ADE5364474BDF7C5D8450B285EA82ECFC25A67D25D6","C:\Program Files (x86)\Nova1492\datan\common\nmz02.tga"
"datan\common\nmz03.tga",".tga","496191","D1614A70426049B1ABA71DB681425CB1446DA4F01ED49B238314C0C43C93A636","C:\Program Files (x86)\Nova1492\datan\common\nmz03.tga"
"datan\common\nmz04.tga",".tga","393464","A8EDA60041F65A57EC54D1CE793DCF7DA774B55075232457A2909D678769AC08","C:\Program Files (x86)\Nova1492\datan\common\nmz04.tga"
"datan\common\nmz05.tga",".tga","472525","010D4408FA4EF7F125B7B6B7E9B2559AAAC9FEA24CF02AFA2B0A1F4661F31994","C:\Program Files (x86)\Nova1492\datan\common\nmz05.tga"
"datan\common\nmz06.tga",".tga","90840","AABC87D0E38E62D82A770BA0FBD6D33ACB42ABD3F02655438E93E18DA1EC0C6B","C:\Program Files (x86)\Nova1492\datan\common\nmz06.tga"
"datan\common\no12cata.tga",".tga","2769","238D51D2CBA984B1897871ADB81A9A48286B3C8B5A1BED2727D8CB95270A94E8","C:\Program Files (x86)\Nova1492\datan\common\no12cata.tga"
"datan\common\no12legs.tga",".tga","67264","E89F018C1523E31B531BE96EAAB76755F4F5723F372B86CCB48A1DA1F407E55D","C:\Program Files (x86)\Nova1492\datan\common\no12legs.tga"
"datan\common\no12top.tga",".tga","22632","06A52C909A47D6D5A155EA88488BEECA6EAE09BFCFAE08AFAA7A19490AEA4461","C:\Program Files (x86)\Nova1492\datan\common\no12top.tga"
"datan\common\no20-1.tga",".tga","72058","88CCF370DCE2087D695509317336DE960EB01DD1F55C094CBDFA8D9696F2A62A","C:\Program Files (x86)\Nova1492\datan\common\no20-1.tga"
"datan\common\no20-2.tga",".tga","75258","E1A42303BD3CF998FC91FDD0FF03A20466350DF4DC456882CD446AFEAB3EF491","C:\Program Files (x86)\Nova1492\datan\common\no20-2.tga"
"datan\common\no21-body.GX",".gx","60470","89CF0992A167FAE464CF422F9E7282187F95FC80387AF71BD59E71E45DF274A7","C:\Program Files (x86)\Nova1492\datan\common\no21-body.GX"
"datan\common\no21-body.xfi",".xfi","819","E528DA0E7A03ECA93FC0D5FE091C65409633EEF2E56F11B8F80001952F93FD4C","C:\Program Files (x86)\Nova1492\datan\common\no21-body.xfi"
"datan\common\no21-legs.GX",".gx","111204","11B48F8AC18C8C946AD185BADDCA79A211C03AB2AF709CAF18FB503C90D4F393","C:\Program Files (x86)\Nova1492\datan\common\no21-legs.GX"
"datan\common\no21-legs.xfi",".xfi","211","352308E33D2BD1FA7B3CD024353BD252A63F6B4394DD332938EC5D8301D98A24","C:\Program Files (x86)\Nova1492\datan\common\no21-legs.xfi"
"datan\common\no2101.tga",".tga","92109","23B8B9F2AB569CFB521BAD51D8F04C6120367E2706023132BD506FF43A9B1F48","C:\Program Files (x86)\Nova1492\datan\common\no2101.tga"
"datan\common\no2102.tga",".tga","66891","8A938F8A80B527F3A5E2308333826C4C94FD1AFE836B8A5E9C0C60B63A6B1DA7","C:\Program Files (x86)\Nova1492\datan\common\no2102.tga"
"datan\common\no3_body.tga",".tga","72594","8195174005DEE6C68C2B2CCCB21BD19917D2209CA60859553848037F0111415C","C:\Program Files (x86)\Nova1492\datan\common\no3_body.tga"
"datan\common\no3_top.tga",".tga","62661","99A4ADF9D06D2F0910924C3C6D2BA913406F2498B861B0B6DD589B8F0BFFF151","C:\Program Files (x86)\Nova1492\datan\common\no3_top.tga"
"datan\common\normal_10.bmp",".bmp","131130","AE80C1239672799067B80C19F0DD6A3ABC6971413BC6C39E9F5FDAC88B9105C1","C:\Program Files (x86)\Nova1492\datan\common\normal_10.bmp"
"datan\common\normal_11.bmp",".bmp","131130","7D6DF87165D24F0BFF4EB8009A48DEA960434E53C3B5E435B7D75E9F729F6BEB","C:\Program Files (x86)\Nova1492\datan\common\normal_11.bmp"
"datan\common\normal_12.bmp",".bmp","131130","321CBE5FD098DCE6360249E1D9CD979E26090E1224A5576874F7D4439B4BBDB6","C:\Program Files (x86)\Nova1492\datan\common\normal_12.bmp"
"datan\common\normal_13.bmp",".bmp","131130","86DAA1E4BCC003AD66F42D97981EB5CC024B9B7B4B957F1C979092D4EE5CE887","C:\Program Files (x86)\Nova1492\datan\common\normal_13.bmp"
"datan\common\normal_6.bmp",".bmp","131130","8C6469EFCF83F44AA6003F8898D298C8093C6FE0C89D13BF4455D5DAD0633E59","C:\Program Files (x86)\Nova1492\datan\common\normal_6.bmp"
"datan\common\normal_7.bmp",".bmp","131130","2CD402244301173663DDC333F55462D23367103B95B3CA151198D4217C6D0B36","C:\Program Files (x86)\Nova1492\datan\common\normal_7.bmp"
"datan\common\normal_8.bmp",".bmp","131130","C599078D58D9DDBE912F42E80764F2091784F7B11E8CD83355B682DCB16D543C","C:\Program Files (x86)\Nova1492\datan\common\normal_8.bmp"
"datan\common\normal_9.bmp",".bmp","131130","DB9D261CC8B06AB0372E8C675CB4DA6FC967B37AD488CB7745A4EAA8F2C235A9","C:\Program Files (x86)\Nova1492\datan\common\normal_9.bmp"
"datan\common\Nova01695.tga",".tga","390173","A1297168BF6FAAAFCA458B89F7B3318FE3BD125E788CE53FDC70F9EA4A68F5EF","C:\Program Files (x86)\Nova1492\datan\common\Nova01695.tga"
"datan\common\Nova050722-1492.tga",".tga","223616","31F5DC833A105589AC92B5FFBBA3C9B276EB802995E6F01F4D7D6FA2C2789826","C:\Program Files (x86)\Nova1492\datan\common\Nova050722-1492.tga"
"datan\common\Nova050722.tga",".tga","437750","E092C256D3CD07C09BB6D8A39F55A6AD222E8644F1093E15AD5A67B0C9ED975E","C:\Program Files (x86)\Nova1492\datan\common\Nova050722.tga"
"datan\common\Novaballoon.bmp",".bmp","196662","76D69F026B311EA9F79E07D45B606CB628DF53AD5D4C1DB067838CC6F7C276BF","C:\Program Files (x86)\Nova1492\datan\common\Novaballoon.bmp"
"datan\common\Novaballoon.ifl",".ifl","15","A6E18508AFD717F9E17785873B26C5F8BD503096E4051C4BD704C115FA674E52","C:\Program Files (x86)\Nova1492\datan\common\Novaballoon.ifl"
"datan\common\novacup.GX",".gx","10484","E01CF44EC5319BE22F6876B5755BFB654C51245B507181829FFF469D86C17E3A","C:\Program Files (x86)\Nova1492\datan\common\novacup.GX"
"datan\common\novacup.xfi",".xfi","59","64E70B673F3E6C31485D278CE245D98F8088A1E38EC8CF55B537F97FF27CFE89","C:\Program Files (x86)\Nova1492\datan\common\novacup.xfi"
"datan\common\Nova_icem.tga",".tga","390398","262759962688C88223423BD3A65D02048A795A576C47690AADDD1A2F86CC3A66","C:\Program Files (x86)\Nova1492\datan\common\Nova_icem.tga"
"datan\common\NPLlobby.bmp",".bmp","787508","B373CF9C43291029A5D52A71778609D1B618B6813A0FF084A657C791E84494D2","C:\Program Files (x86)\Nova1492\datan\common\NPLlobby.bmp"
"datan\common\null.gx",".gx","696","E1A4F5E08A3A302ABF0A07B065D8FD4A2280660476B775D79AE6FAE175112ABD","C:\Program Files (x86)\Nova1492\datan\common\null.gx"
"datan\common\null.xfi",".xfi","21","F02AD3AAE5BDBCE71251B5D42BAF33AE3E56B4B91D24D916CF65E59B582977C6","C:\Program Files (x86)\Nova1492\datan\common\null.xfi"
"datan\common\num-01.BMP",".bmp","3128","C73757DFCC6F04A0311BB3DF7CA88E36022C121BA57F75D3947145320D8B5AD5","C:\Program Files (x86)\Nova1492\datan\common\num-01.BMP"
"datan\common\num-01.GX",".gx","9181","EFA19CE010F70ED62E5BAC1BE1F206D9BD3819036CE7559BD81946A029D258A6","C:\Program Files (x86)\Nova1492\datan\common\num-01.GX"
"datan\common\num-01.xfi",".xfi","64","7053B2EE7DF129A5BFE7D214E4317DEE3DCBF78532B9955A12F9A411449E53EF","C:\Program Files (x86)\Nova1492\datan\common\num-01.xfi"
"datan\common\num-gl1.tga",".tga","14013","A7B4A27A7E9D60008C50DDDDA0BBA353FF322FD6518F1EECE9D177B4C3D351B2","C:\Program Files (x86)\Nova1492\datan\common\num-gl1.tga"
"datan\common\num-gl2.tga",".tga","14610","4BC7909381AF62BC724F31FB7DBEF365C86A483B8DC6B8CA2A774BA60D085A60","C:\Program Files (x86)\Nova1492\datan\common\num-gl2.tga"
"datan\common\number.bmp",".bmp","33844","7FD6F36A4DA9EA37595F466085884DC3DF59232742C686365551D9112AF8EBEA","C:\Program Files (x86)\Nova1492\datan\common\number.bmp"
"datan\common\nung01.GX",".gx","2647","949BDD75DE4BEE3C5AD61B50A4D771B203D6CC2548AC849DCD8CF3EBB45B2D2B","C:\Program Files (x86)\Nova1492\datan\common\nung01.GX"
"datan\common\nung02.GX",".gx","1725","65CE9F407A6C27E1DD2372F205527171AD6EAE0208ED015F7C397F60DECE4418","C:\Program Files (x86)\Nova1492\datan\common\nung02.GX"
"datan\common\nung03.GX",".gx","1725","5348AFADE8B6B94CD18B97097F30DB20DE27D4457D41B1CEF29EDFE1B24D125D","C:\Program Files (x86)\Nova1492\datan\common\nung03.GX"
"datan\common\nung04.GX",".gx","1725","AEFDA0C21D9650F1DF2B7AB7DD4423C2200F71005E6E055BA2D937DD3D4AFB53","C:\Program Files (x86)\Nova1492\datan\common\nung04.GX"
"datan\common\nvpartdesc.dat",".dat","12896","AF0F469F6A04E62361786F79E06C6F1BEDA840DE0A44FFE5E01001C7AE74CB34","C:\Program Files (x86)\Nova1492\datan\common\nvpartdesc.dat"
"datan\common\nvtext.dat",".dat","60676","297EA441EA902274A773B91FDB407E5A58FF1F004DEC75BF8DDD14F5808A8433","C:\Program Files (x86)\Nova1492\datan\common\nvtext.dat"
"datan\common\n_070309r_ap_01.tga",".tga","24620","1773930F3911D0E427DD8C451E011913158C7F29EEE48C82434AF174B42D009B","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_01.tga"
"datan\common\n_070309r_ap_02.tga",".tga","12332","C66ECB93760797E97BD5B8F9FF0DDCAF4EF4B5051ACA8FA40422FFDDC3302C00","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_02.tga"
"datan\common\n_070309r_ap_03.tga",".tga","12332","A1CB98679AEC21B31AFF34D583E76B6354783868BB66C9AE3AB30A8E614A1FF5","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_03.tga"
"datan\common\n_070309r_ap_04.tga",".tga","24620","89A898DBB6BFB462D42D501A566F73BD9606F1BF130127CC538D6FF173C1F997","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_04.tga"
"datan\common\n_070309r_ap_04_01.tga",".tga","24620","5532AA9C05E017FAFE55581595DB8DA6946D41F7BF63FC8321D296801EB0975C","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_04_01.tga"
"datan\common\n_070309r_ap_05.tga",".tga","12332","846494DFFCFED86E40050EED25DFB6053FA598B13A9A42C6F48FFFEB846BE0ED","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_05.tga"
"datan\common\n_070309r_ap_06.tga",".tga","12332","D7F7AE20F1D15971AC344B6601DD4DFB10487C646A153652DABD726290400505","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_06.tga"
"datan\common\n_070309r_ap_07.tga",".tga","3116","9B2F292DFC47672B0EDF7F95DF2B40A56CCF8A5CE9C16ED6C71D35455F7703F9","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_07.tga"
"datan\common\n_070309r_ap_08.tga",".tga","12332","E61C35E65C654FE511BDAB6529163D5A31A4B7C0B4325E697ADC838A396BA689","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_08.tga"
"datan\common\n_070309r_ap_09.tga",".tga","24620","5474E2F440C31B3E9DA4A38677573FAFD866E2DF2F784394DFEB5F2EC29219A3","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_09.tga"
"datan\common\n_070309r_ap_10.tga",".tga","2913","D45F8D1AE25873159B2153BE6A1C95C948100431B9678913EC2DE47CEA2FAE5A","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_10.tga"
"datan\common\n_070309r_ap_11.tga",".tga","12332","96FE620FC92DBC4A97B1239D19492B2951117BF25CC0EC3D7B6A2350922966D2","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_11.tga"
"datan\common\n_070309r_ap_12.tga",".tga","12332","8BD2D22B0F32B460686DE6356092A0CB9970A8A7D9E21BC61FDC3258BBD88693","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_12.tga"
"datan\common\n_070309r_ap_13.tga",".tga","6188","D01A8B8FE7F28F93DF7C76B4D975C7F7B85368A0F98B70B4CC390EEDEEC2E9A3","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_13.tga"
"datan\common\n_070309r_ap_14.tga",".tga","24620","0795EF3E32B268B709B4B18E587E001F0C1D078F73DC2E5F95BCB4C385A3DA52","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_14.tga"
"datan\common\n_070309r_ap_15.tga",".tga","24620","3FCBE19E1549AF19721F5ACB14515D6D1DB4B2D30ACD4EF61D45994BA34B96CE","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_15.tga"
"datan\common\n_070309r_ap_16.tga",".tga","24620","A7F63539A6DDA5263AA32749A816599D3086917D7A78B44CB4B3B9462B94939F","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ap_16.tga"
"datan\common\n_070309r_ef_01.tga",".tga","4140","A13F53BAFED35DE97AC1188A077F4CD665336C43AC1F8671660A23C0C8748837","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_ef_01.tga"
"datan\common\n_070309r_wha_01.tga",".tga","13916","BAEB56DED62BFA8D48AA7624AD296A06E20E20F42D85739683238430186558C0","C:\Program Files (x86)\Nova1492\datan\common\n_070309r_wha_01.tga"
"datan\common\n_arm59_dmsz.gx",".gx","10472","CF3BDE0BEEFBCF23C075BB4F9E14BEA08EEB2F6B962BD19D04635C3EA8070173","C:\Program Files (x86)\Nova1492\datan\common\n_arm59_dmsz.gx"
"datan\common\n_arm59_dmsz.xfi",".xfi","76","19AC42BAFCB3637FF0DF177DA5324E52D9F24606A3C5938CC4275B175BF2984E","C:\Program Files (x86)\Nova1492\datan\common\n_arm59_dmsz.xfi"
"datan\common\n_arm60_mgbr.gx",".gx","69201","4BB8C51B0855C66110E16F68E6572871DF4D9AD7577A505A437355F63E347E28","C:\Program Files (x86)\Nova1492\datan\common\n_arm60_mgbr.gx"
"datan\common\n_arm60_mgbr.xfi",".xfi","76","679A813801C1EA6C7FE8976ADA19562BA7011C12E2F62AFF8E96F258A7ED0FD2","C:\Program Files (x86)\Nova1492\datan\common\n_arm60_mgbr.xfi"
"datan\common\n_arm61_bsrsk.gx",".gx","22437","8734F52F616875D2F0B8FC5EC63EFD0F8A07256E84AC9B0ACC5EDB4EEA14AE7C","C:\Program Files (x86)\Nova1492\datan\common\n_arm61_bsrsk.gx"
"datan\common\n_arm61_bsrsk.xfi",".xfi","76","679A813801C1EA6C7FE8976ADA19562BA7011C12E2F62AFF8E96F258A7ED0FD2","C:\Program Files (x86)\Nova1492\datan\common\n_arm61_bsrsk.xfi"
"datan\common\n_arm62_knst.gx",".gx","25575","EBB62E58EACFD0FD832F06C1A5F1161FE029AC1A06D91947773420C0FC2C5FC9","C:\Program Files (x86)\Nova1492\datan\common\n_arm62_knst.gx"
"datan\common\n_arm62_knst.xfi",".xfi","76","679A813801C1EA6C7FE8976ADA19562BA7011C12E2F62AFF8E96F258A7ED0FD2","C:\Program Files (x86)\Nova1492\datan\common\n_arm62_knst.xfi"
"datan\common\n_arm63_krst.gx",".gx","19008","1835D08A22FE090DCE637BC66BC007EDE36B4911D22FA5DEDAFEBC26E4ED68DB","C:\Program Files (x86)\Nova1492\datan\common\n_arm63_krst.gx"
"datan\common\n_arm63_krst.xfi",".xfi","76","679A813801C1EA6C7FE8976ADA19562BA7011C12E2F62AFF8E96F258A7ED0FD2","C:\Program Files (x86)\Nova1492\datan\common\n_arm63_krst.xfi"
"datan\common\n_arm64_hdkn.gx",".gx","62688","07A38ABB51ACC660FFA9EE8792C559D99A16366B0D26EBD477D847BB0328698D","C:\Program Files (x86)\Nova1492\datan\common\n_arm64_hdkn.gx"
"datan\common\n_arm64_hdkn.xfi",".xfi","76","679A813801C1EA6C7FE8976ADA19562BA7011C12E2F62AFF8E96F258A7ED0FD2","C:\Program Files (x86)\Nova1492\datan\common\n_arm64_hdkn.xfi"
"datan\common\n_arm65_bbs.gx",".gx","73897","5DB3CE83333179266DBD319ABE07D8C2D7E2C997F1DE6FAAD57AEB06A13D22F2","C:\Program Files (x86)\Nova1492\datan\common\n_arm65_bbs.gx"
"datan\common\n_arm65_bbs.xfi",".xfi","78","7DBC3760B7351E1E145AB55A7C9BEA2625C3CA33A936C60EDD86F752A701E591","C:\Program Files (x86)\Nova1492\datan\common\n_arm65_bbs.xfi"
"datan\common\n_arm66_skpo.gx",".gx","40400","08C0A45190564D68E15E8D20A1F51FF5738A670269988CCBCC92F7373DE56D47","C:\Program Files (x86)\Nova1492\datan\common\n_arm66_skpo.gx"
"datan\common\n_arm66_skpo.xfi",".xfi","76","679A813801C1EA6C7FE8976ADA19562BA7011C12E2F62AFF8E96F258A7ED0FD2","C:\Program Files (x86)\Nova1492\datan\common\n_arm66_skpo.xfi"
"datan\common\n_arm67_sts.gx",".gx","27756","26CB702E92A6F1F6CE5150E95CE11A9B2689494180EF6C09F9AA617F3254AA2C","C:\Program Files (x86)\Nova1492\datan\common\n_arm67_sts.gx"
"datan\common\n_arm67_sts.xfi",".xfi","76","679A813801C1EA6C7FE8976ADA19562BA7011C12E2F62AFF8E96F258A7ED0FD2","C:\Program Files (x86)\Nova1492\datan\common\n_arm67_sts.xfi"
"datan\common\n_arm68_roz.gx",".gx","26381","0B41682ABEDEDBF52C67F19B13B132ED4C8C8E35AC2FC5FC497B26F470BA423A","C:\Program Files (x86)\Nova1492\datan\common\n_arm68_roz.gx"
"datan\common\n_arm68_roz.xfi",".xfi","76","679A813801C1EA6C7FE8976ADA19562BA7011C12E2F62AFF8E96F258A7ED0FD2","C:\Program Files (x86)\Nova1492\datan\common\n_arm68_roz.xfi"
"datan\common\n_arm69_rkog.gx",".gx","70426","A355280970CB9AFE882FC47786FB68B67A3A1B3D14956D3C02BCD9201883D9DE","C:\Program Files (x86)\Nova1492\datan\common\n_arm69_rkog.gx"
"datan\common\n_arm69_rkog.xfi",".xfi","80","0ED45218CCE837B2BCC7150A5410E4A06A99D20AED1C0D6DD77646E6B30223B5","C:\Program Files (x86)\Nova1492\datan\common\n_arm69_rkog.xfi"
"datan\common\n_arm70_hmsk.gx",".gx","89610","A333E5F4393C4B4B61A8C28080FB2D3165829AAA31C364038F6EED47BDC340A5","C:\Program Files (x86)\Nova1492\datan\common\n_arm70_hmsk.gx"
"datan\common\n_arm70_hmsk.xfi",".xfi","76","679A813801C1EA6C7FE8976ADA19562BA7011C12E2F62AFF8E96F258A7ED0FD2","C:\Program Files (x86)\Nova1492\datan\common\n_arm70_hmsk.xfi"
"datan\common\n_a_alp2_0.tga",".tga","262188","93AB8C787C22EB373FB7B12ADE94028742C66DFC55E3B8C91220F6D746937BEA","C:\Program Files (x86)\Nova1492\datan\common\n_a_alp2_0.tga"
"datan\common\n_a_alp2_1.tga",".tga","262188","4806DFCEFB3C3C2208A0C615D9DAE4E332CEB57FBFDE1CB5F38A2516C0DD129B","C:\Program Files (x86)\Nova1492\datan\common\n_a_alp2_1.tga"
"datan\common\n_a_alp2_2.tga",".tga","176532","4203107808B19F13A3CB44EC6663EFEE0B0482C4E7FD0DFAD78F1AE546231D5A","C:\Program Files (x86)\Nova1492\datan\common\n_a_alp2_2.tga"
"datan\common\n_a_alp2_3.tga",".tga","193495","FC508D9D03B037CBECCB8A807D71098A7B6A1FF9AC9F367B8778D2E6505FBAD4","C:\Program Files (x86)\Nova1492\datan\common\n_a_alp2_3.tga"
"datan\common\n_a_alp2_4.tga",".tga","262188","CB9D456C3989FAC536F30358DE683556A30AE6D7E10AC1D160F11997B90D2DED","C:\Program Files (x86)\Nova1492\datan\common\n_a_alp2_4.tga"
"datan\common\n_a_alp2_5.tga",".tga","262188","36DFCDB63E5F4F001E072E83A2E75C713E6D226BBF0224BC841F1294383F0263","C:\Program Files (x86)\Nova1492\datan\common\n_a_alp2_5.tga"
"datan\common\n_a_alp2_6.tga",".tga","188734","6BC7FAF5F6B94251D2CC64342A6C4A26E0B6B6B8D9335B0D6A5A0BF848233F98","C:\Program Files (x86)\Nova1492\datan\common\n_a_alp2_6.tga"
"datan\common\n_body100.tga",".tga","49196","E756445CF952424E863D372E16F75BBF7B0277DA3FBD5C679D0D42F9ACC7FB87","C:\Program Files (x86)\Nova1492\datan\common\n_body100.tga"
"datan\common\n_body2.tga",".tga","24620","2D7B0345B8B3DF7AB71FB6E4E39A0F3D71AC0D3A95157CB7B2A9DEAB9D6B01F6","C:\Program Files (x86)\Nova1492\datan\common\n_body2.tga"
"datan\common\n_body3.tga",".tga","49196","B395194CE90A423BD4029DC701EE20E7CDB79E4BE46D327278E72D57A7BEE7C6","C:\Program Files (x86)\Nova1492\datan\common\n_body3.tga"
"datan\common\n_body31.tga",".tga","49196","D08A3F4B7973C9C59688C40D3DBF9B8CB10DBF1BF7CC1F93474897A71EB1B88C","C:\Program Files (x86)\Nova1492\datan\common\n_body31.tga"
"datan\common\n_body34.tga",".tga","98348","A6DAAAE5BF768967D6F9CC3976B21927F8C69228C41F2D815054AA5AC772620C","C:\Program Files (x86)\Nova1492\datan\common\n_body34.tga"
"datan\common\n_body35.tga",".tga","24620","C6A879D6764A61DAEB2559E6FFE7DD0393A1A5F5C00C95F70C07A68BFBDF049C","C:\Program Files (x86)\Nova1492\datan\common\n_body35.tga"
"datan\common\n_body36.tga",".tga","12332","559455445131C1713A29F39020734A86769E51B30BB9F9BD128E3630E75DDF53","C:\Program Files (x86)\Nova1492\datan\common\n_body36.tga"
"datan\common\n_body39_brgod.gx",".gx","13516","2C0536701A92AA05F950198B1E9C4FCB79DF76564F169D1DDC4EA30BB5D21C6F","C:\Program Files (x86)\Nova1492\datan\common\n_body39_brgod.gx"
"datan\common\n_body39_brgod.xfi",".xfi","838","2C5CBFA43B8010250BB9D179338C520FA981C4551C2B4C03B6C1BE8C479C24BB","C:\Program Files (x86)\Nova1492\datan\common\n_body39_brgod.xfi"
"datan\common\n_body40_zns.gx",".gx","23821","027420D30DE9DEB01E22ABAF7CAD3976E82B01F4AF05421E16E24CB53453D253","C:\Program Files (x86)\Nova1492\datan\common\n_body40_zns.gx"
"datan\common\n_body40_zns.xfi",".xfi","836","5EBA6EAC3D9B0B1CFDAE5C2C63D34B36C395DD1CCEB7AC87557ABE12324A25AD","C:\Program Files (x86)\Nova1492\datan\common\n_body40_zns.xfi"
"datan\common\n_body41.tga",".tga","98348","0C744D8882DD86FCB1D19039332580E323B95B518C1673AD42A39AD9CFA866E3","C:\Program Files (x86)\Nova1492\datan\common\n_body41.tga"
"datan\common\n_body41_kmdo.gx",".gx","19853","DF01A674C012F9F243CFF249D96412F5A22B29C9A80736550A6F98A9FC50907D","C:\Program Files (x86)\Nova1492\datan\common\n_body41_kmdo.gx"
"datan\common\n_body41_kmdo.xfi",".xfi","838","B5BEDDAB9F277663352C12C0DF5C30E2C36FAC95F9637B61CCB6C374BAE01661","C:\Program Files (x86)\Nova1492\datan\common\n_body41_kmdo.xfi"
"datan\common\n_body42_kdd.gx",".gx","22355","72FC370B08D0160BBFF98C13496AF030B9171A0ACF4CDACBEE4D8B7367AFFFA1","C:\Program Files (x86)\Nova1492\datan\common\n_body42_kdd.gx"
"datan\common\n_body42_kdd.xfi",".xfi","838","59C312E088178E17C5A0D7326678EC8E0069F9918A93144CE57E0AD983868B66","C:\Program Files (x86)\Nova1492\datan\common\n_body42_kdd.xfi"
"datan\common\n_body43_prt.gx",".gx","14661","ADBFEC5F85F42EB8D46114748050A24E693C2C9BFCF65539BD92B413764CCF22","C:\Program Files (x86)\Nova1492\datan\common\n_body43_prt.gx"
"datan\common\n_body43_prt.xfi",".xfi","836","B236A7811F607A11AA23A964665038718F8A62AB7595D250847716FA07E7363C","C:\Program Files (x86)\Nova1492\datan\common\n_body43_prt.xfi"
"datan\common\n_body44_brps.gx",".gx","23316","A32F2E0A96A1A57A731BF1FEC696F0244ED36B2320DA05D45A93F3A27C4D86A0","C:\Program Files (x86)\Nova1492\datan\common\n_body44_brps.gx"
"datan\common\n_body44_brps.xfi",".xfi","837","725F7DCAD2B4B7DD7997A982732E3161E08D2797DEC64DBF5762FB323E255175","C:\Program Files (x86)\Nova1492\datan\common\n_body44_brps.xfi"
"datan\common\n_body45_scro.gx",".gx","15318","12BB7791B6700A1FF18369BBA76BA9BB944059E16B31B940CB0942E69FF3E72C","C:\Program Files (x86)\Nova1492\datan\common\n_body45_scro.gx"
"datan\common\n_body45_scro.xfi",".xfi","839","63595D3719D2CDEC5A9FFCB4E6B563E7CF7735B03727190D1290D7E6A386E596","C:\Program Files (x86)\Nova1492\datan\common\n_body45_scro.xfi"
