"category","source_relative_path","model_path","vertices","triangles","texture_output","status"
"Characters/MobAndBoss","datan\common\gmb1.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_gmb1_a9deaa3d.obj","758","677","datan_common_gmb1_a9deaa3d.TGA","organized"
"Characters/MobAndBoss","datan\common\gmb10.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_gmb10_5fe09e89.obj","241","187","datan_common_gmb10_5fe09e89.TGA","organized"
"Characters/MobAndBoss","datan\common\gmb11.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_gmb11_7ecfa11e.obj","512","407","datan_common_gmb11_7ecfa11e.TGA","organized"
"Characters/MobAndBoss","datan\common\gmb12.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_gmb12_3cf77de9.obj","378","362","datan_common_gmb12_3cf77de9.TGA","organized"
"Characters/MobAndBoss","datan\common\gmb13.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_gmb13_5285430a.obj","405","374","datan_common_gmb13_5285430a.TGA","organized"
"Characters/MobAndBoss","datan\common\gmb2.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_gmb2_a23af8e5.obj","464","416","datan_common_gmb2_a23af8e5.TGA","organized"
"Characters/MobAndBoss","datan\common\gmb3.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_gmb3_099975c6.obj","290","314","datan_common_gmb3_099975c6.TGA","organized"
"Characters/MobAndBoss","datan\common\gmb4.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_gmb4_77bd715e.obj","300","311","datan_common_gmb4_77bd715e.TGA","organized"
"Characters/MobAndBoss","datan\common\gmb5.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_gmb5_a4c78437.obj","454","494","datan_common_gmb5_a4c78437.TGA","organized"
"Characters/MobAndBoss","datan\common\gmb6.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_gmb6_20a12875.obj","218","238","datan_common_gmb6_20a12875.TGA","organized"
"Characters/MobAndBoss","datan\common\gmb7.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_gmb7_eeaa6655.obj","338","434","datan_common_gmb7_eeaa6655.TGA","organized"
"Characters/MobAndBoss","datan\common\gmb8.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_gmb8_cbba28d3.obj","277","256","datan_common_gmb8_cbba28d3.TGA","organized"
"Characters/MobAndBoss","datan\common\gmb9.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_gmb9_682b72f9.obj","438","510","datan_common_gmb9_682b72f9.TGA","organized"
"Characters/MobAndBoss","datan\common\gmc11.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_gmc11_ff1201d9.obj","512","407","datan_common_gmc11_ff1201d9.TGA","organized"
"Characters/MobAndBoss","datan\common\gmc13.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_gmc13_a2997565.obj","405","374","datan_common_gmc13_a2997565.TGA","organized"
"Characters/MobAndBoss","datan\common\king1-body.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_king1-body_0e0b9e4c.obj","132","122","datan_common_king1-body_0e0b9e4c.TGA","organized"
"Characters/MobAndBoss","datan\common\king1-legs.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_king1-legs_614d4b0e.obj","610","512","datan_common_king1-legs_614d4b0e.TGA","organized"
"Characters/MobAndBoss","datan\common\king2-body.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_king2-body_513c40e5.obj","733","818","","organized"
"Characters/MobAndBoss","datan\common\king2-legs.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_king2-legs_f3ec4ba4.obj","724","716","","organized"
"Characters/MobAndBoss","datan\common\king-body.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_king-body_cf38d4b4.obj","523","448","","organized"
"Characters/MobAndBoss","datan\common\king-legs.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_king-legs_f234596d.obj","561","445","","organized"
"Characters/MobAndBoss","datan\common\mb1.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mb1_ccd42563.obj","819","667","datan_common_mb1_ccd42563.TGA","organized"
"Characters/MobAndBoss","datan\common\mb1badak1.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mb1badak1_ba914553.obj","4","2","","organized"
"Characters/MobAndBoss","datan\common\mb2.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mb2_940e6a4b.obj","501","492","datan_common_mb2_940e6a4b.TGA","organized"
"Characters/MobAndBoss","datan\common\mb2badak1.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mb2badak1_e9dd24db.obj","4","2","","organized"
"Characters/MobAndBoss","datan\common\mbnew.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mbnew_b578a223.obj","460","452","datan_common_mbnew_b578a223.TGA","organized"
"Characters/MobAndBoss","datan\common\mob_ef01.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mob_ef01_0e179c8f.obj","24","12","datan_common_mob_ef01_0e179c8f.bmp","organized"
"Characters/MobAndBoss","datan\common\mob_ef02.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mob_ef02_bc111583.obj","68","58","","organized"
"Characters/MobAndBoss","datan\common\mob_ef03.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mob_ef03_3751b568.obj","16","8","","organized"
"Characters/MobAndBoss","datan\common\mob_ef04.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mob_ef04_e28fbf1d.obj","28","14","datan_common_mob_ef04_e28fbf1d.bmp","organized"
"Characters/MobAndBoss","datan\common\mob_ef05.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mob_ef05_e82e9232.obj","88","44","","organized"
"Characters/MobAndBoss","datan\common\mob_ef05-2.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mob_ef05-2_71cdc8a0.obj","36","18","","organized"
"Characters/MobAndBoss","datan\common\mob_ef06.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mob_ef06_a5f31e8e.obj","16","8","","organized"
"Characters/MobAndBoss","datan\common\mob03dam.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mob03dam_7c810f69.obj","24","24","","organized"
"Characters/MobAndBoss","datan\common\mob04_damage.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mob04_damage_9699012f.obj","24","24","","organized"
"Characters/MobAndBoss","datan\common\mob05dam.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mob05dam_fee8d565.obj","24","24","","organized"
"Characters/MobAndBoss","datan\common\mob06_eff.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mob06_eff_333e30ea.obj","24","22","","organized"
"Characters/MobAndBoss","datan\common\mob10-body.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mob10-body_9b7cdc05.obj","144","114","","organized"
"Characters/MobAndBoss","datan\common\mob10-legs.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mob10-legs_9a42953b.obj","450","292","datan_common_mob10-legs_9a42953b.TGA","organized"
"Characters/MobAndBoss","datan\common\mob11-body.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mob11-body_3f49810d.obj","230","208","","organized"
"Characters/MobAndBoss","datan\common\mob11-legs.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mob11-legs_f0120930.obj","668","543","","organized"
"Characters/MobAndBoss","datan\common\mob12-body.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mob12-body_63533082.obj","280","232","","organized"
"Characters/MobAndBoss","datan\common\mob12-legs.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mob12-legs_e4064066.obj","454","438","","organized"
"Characters/MobAndBoss","datan\common\mob18_eff.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mob18_eff_2a312325.obj","28","14","","organized"
"Characters/MobAndBoss","datan\common\mob1-body.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mob1-body_6dd034d8.obj","229","225","","organized"
"Characters/MobAndBoss","datan\common\mob1-legs.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mob1-legs_aa7127e6.obj","305","324","datan_common_mob1-legs_aa7127e6.TGA","organized"
"Characters/MobAndBoss","datan\common\mob20-body.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mob20-body_b8bc7ccd.obj","252","224","","organized"
"Characters/MobAndBoss","datan\common\mob20dam.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mob20dam_cd8f84ec.obj","12","12","","organized"
"Characters/MobAndBoss","datan\common\mob20-legs.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mob20-legs_4b81def2.obj","588","536","","organized"
"Characters/MobAndBoss","datan\common\mob22-body.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mob22-body_892d9d87.obj","200","161","","organized"
"Characters/MobAndBoss","datan\common\mob22dam.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mob22dam_fb27d0a1.obj","24","24","","organized"
"Characters/MobAndBoss","datan\common\mob22-legs.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mob22-legs_e838f83e.obj","402","386","","organized"
"Characters/MobAndBoss","datan\common\mob3-body.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mob3-body_d6f723da.obj","250","146","","organized"
"Characters/MobAndBoss","datan\common\mob3-legs.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mob3-legs_b34d260e.obj","723","598","","organized"
"Characters/MobAndBoss","datan\common\mob5-body.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mob5-body_32827ce0.obj","200","156","","organized"
"Characters/MobAndBoss","datan\common\mob5-legs.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mob5-legs_eb9eade7.obj","664","624","","organized"
"Characters/MobAndBoss","datan\common\mob7-body.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mob7-body_ff554039.obj","275","230","","organized"
"Characters/MobAndBoss","datan\common\mob7-legs.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mob7-legs_43e8d16b.obj","910","706","","organized"
"Characters/MobAndBoss","datan\common\mob8-body.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mob8-body_6cf04387.obj","267","236","","organized"
"Characters/MobAndBoss","datan\common\mob8-legs.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mob8-legs_4bdc5909.obj","739","809","","organized"
"Characters/MobAndBoss","datan\common\mobbody1.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mobbody1_ad1aaa9c.obj","37","24","datan_common_mobbody1_ad1aaa9c.TGA","organized"
"Characters/MobAndBoss","datan\common\mobbody2.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mobbody2_b8b5f539.obj","33","42","datan_common_mobbody2_b8b5f539.TGA","organized"
"Characters/MobAndBoss","datan\common\mobbody3.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mobbody3_db94a835.obj","192","117","datan_common_mobbody3_db94a835.TGA","organized"
"Characters/MobAndBoss","datan\common\mobbody31.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mobbody31_1a23de3a.obj","132","162","datan_common_mobbody31_1a23de3a.TGA","organized"
"Characters/MobAndBoss","datan\common\mobbody31x.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mobbody31x_1dba43bf.obj","132","162","datan_common_mobbody31x_1dba43bf.TGA","organized"
"Characters/MobAndBoss","datan\common\mobbody32.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mobbody32_d16ec0be.obj","127","160","datan_common_mobbody32_d16ec0be.TGA","organized"
"Characters/MobAndBoss","datan\common\mobbody32x.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mobbody32x_3731a6af.obj","127","160","datan_common_mobbody32x_3731a6af.TGA","organized"
"Characters/MobAndBoss","datan\common\mobbody33.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mobbody33_1f9c2800.obj","133","146","datan_common_mobbody33_1f9c2800.TGA","organized"
"Characters/MobAndBoss","datan\common\mobbody33x.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mobbody33x_f9d7d868.obj","141","154","datan_common_mobbody33x_f9d7d868.TGA","organized"
"Characters/MobAndBoss","datan\common\mobbody33y.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mobbody33y_e1d3b591.obj","141","154","datan_common_mobbody33y_e1d3b591.TGA","organized"
"Characters/MobAndBoss","datan\common\mobbody34.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mobbody34_d754a92d.obj","118","144","datan_common_mobbody34_d754a92d.TGA","organized"
"Characters/MobAndBoss","datan\common\mobbody34x.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mobbody34x_b11d19b1.obj","118","144","datan_common_mobbody34x_b11d19b1.TGA","organized"
"Characters/MobAndBoss","datan\common\mobbody35.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mobbody35_6f6223b0.obj","188","228","datan_common_mobbody35_6f6223b0.TGA","organized"
"Characters/MobAndBoss","datan\common\mobbody35x.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mobbody35x_3835dfdc.obj","188","228","datan_common_mobbody35x_3835dfdc.TGA","organized"
"Characters/MobAndBoss","datan\common\mobbody36.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mobbody36_8c297da6.obj","229","306","datan_common_mobbody36_8c297da6.TGA","organized"
"Characters/MobAndBoss","datan\common\mobbody36x.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mobbody36x_d500bbb1.obj","229","306","datan_common_mobbody36x_d500bbb1.TGA","organized"
"Characters/MobAndBoss","datan\common\mobbody37.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mobbody37_2395c9bc.obj","140","196","datan_common_mobbody37_2395c9bc.TGA","organized"
"Characters/MobAndBoss","datan\common\mobbody37x.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mobbody37x_cab7ea10.obj","140","196","datan_common_mobbody37x_cab7ea10.TGA","organized"
"Characters/MobAndBoss","datan\common\mobbody38.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mobbody38_3dd89a3f.obj","206","198","datan_common_mobbody38_3dd89a3f.TGA","organized"
"Characters/MobAndBoss","datan\common\mobbody38x.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mobbody38x_b5948950.obj","206","198","datan_common_mobbody38x_b5948950.TGA","organized"
"Characters/MobAndBoss","datan\common\mobbody39.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mobbody39_e43eb367.obj","46","51","datan_common_mobbody39_e43eb367.TGA","organized"
"Characters/MobAndBoss","datan\common\mobbody39x.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mobbody39x_0e6b5aee.obj","46","51","datan_common_mobbody39x_0e6b5aee.TGA","organized"
"Characters/MobAndBoss","datan\common\mobbody4.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mobbody4_00a99136.obj","79","54","datan_common_mobbody4_00a99136.TGA","organized"
"Characters/MobAndBoss","datan\common\mobbody5.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mobbody5_d503a723.obj","46","36","datan_common_mobbody5_d503a723.TGA","organized"
"Characters/MobAndBoss","datan\common\mobbody6.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mobbody6_aafd84b9.obj","120","118","datan_common_mobbody6_aafd84b9.TGA","organized"
"Characters/MobAndBoss","datan\common\moblegs1.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_moblegs1_53c5e358.obj","276","159","datan_common_moblegs1_53c5e358.TGA","organized"
"Characters/MobAndBoss","datan\common\moblegs2.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_moblegs2_98ef4e3e.obj","225","138","datan_common_moblegs2_98ef4e3e.TGA","organized"
"Characters/MobAndBoss","datan\common\moblegs3.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_moblegs3_04905874.obj","267","160","datan_common_moblegs3_04905874.TGA","organized"
"Characters/MobAndBoss","datan\common\moblegs31.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_moblegs31_7a686f89.obj","147","160","datan_common_moblegs31_7a686f89.TGA","organized"
"Characters/MobAndBoss","datan\common\moblegs31x.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_moblegs31x_fc928f18.obj","204","160","datan_common_moblegs31x_fc928f18.TGA","organized"
"Characters/MobAndBoss","datan\common\moblegs32.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_moblegs32_0421fe4f.obj","112","90","datan_common_moblegs32_0421fe4f.TGA","organized"
"Characters/MobAndBoss","datan\common\moblegs32x.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_moblegs32x_e31273b6.obj","112","90","datan_common_moblegs32x_e31273b6.TGA","organized"
"Characters/MobAndBoss","datan\common\moblegs33.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_moblegs33_d45bc819.obj","322","227","datan_common_moblegs33_d45bc819.TGA","organized"
"Characters/MobAndBoss","datan\common\moblegs33x.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_moblegs33x_94fcfd7f.obj","322","227","datan_common_moblegs33x_94fcfd7f.TGA","organized"
"Characters/MobAndBoss","datan\common\moblegs33y.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_moblegs33y_ba0e4875.obj","184","227","datan_common_moblegs33y_ba0e4875.TGA","organized"
"Characters/MobAndBoss","datan\common\moblegs34.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_moblegs34_22354caf.obj","172","120","datan_common_moblegs34_22354caf.TGA","organized"
"Characters/MobAndBoss","datan\common\moblegs34x.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_moblegs34x_6448b4da.obj","173","120","datan_common_moblegs34x_6448b4da.TGA","organized"
"Characters/MobAndBoss","datan\common\moblegs35.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_moblegs35_c23b389a.obj","170","136","datan_common_moblegs35_c23b389a.TGA","organized"
"Characters/MobAndBoss","datan\common\moblegs35x.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_moblegs35x_52abfb8d.obj","158","136","datan_common_moblegs35x_52abfb8d.TGA","organized"
"Characters/MobAndBoss","datan\common\moblegs36.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_moblegs36_0b1624d5.obj","10","8","datan_common_moblegs36_0b1624d5.TGA","organized"
"Characters/MobAndBoss","datan\common\moblegs36x.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_moblegs36x_75997fd9.obj","10","8","datan_common_moblegs36x_75997fd9.TGA","organized"
"Characters/MobAndBoss","datan\common\moblegs37.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_moblegs37_e3f56464.obj","283","226","datan_common_moblegs37_e3f56464.TGA","organized"
"Characters/MobAndBoss","datan\common\moblegs37x.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_moblegs37x_995eadd0.obj","283","226","datan_common_moblegs37x_995eadd0.TGA","organized"
"Characters/MobAndBoss","datan\common\moblegs38.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_moblegs38_e93acbdb.obj","136","138","datan_common_moblegs38_e93acbdb.TGA","organized"
"Characters/MobAndBoss","datan\common\moblegs38x.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_moblegs38x_e97ae7df.obj","136","138","datan_common_moblegs38x_e97ae7df.TGA","organized"
"Characters/MobAndBoss","datan\common\moblegs39.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_moblegs39_e971e388.obj","241","261","datan_common_moblegs39_e971e388.TGA","organized"
"Characters/MobAndBoss","datan\common\moblegs39x.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_moblegs39x_69b54d0f.obj","241","261","datan_common_moblegs39x_69b54d0f.TGA","organized"
"Characters/MobAndBoss","datan\common\moblegs4.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_moblegs4_5d0b67ec.obj","112","72","datan_common_moblegs4_5d0b67ec.TGA","organized"
"Characters/MobAndBoss","datan\common\moblegs5.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_moblegs5_499de646.obj","133","100","datan_common_moblegs5_499de646.TGA","organized"
"Characters/MobAndBoss","datan\common\moblegs6.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_moblegs6_55350b86.obj","210","152","datan_common_moblegs6_55350b86.TGA","organized"
"Characters/MobAndBoss","datan\common\mobmis31.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mobmis31_3b778850.obj","4","2","","organized"
"Characters/MobAndBoss","datan\common\mobmis32.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mobmis32_ab6bdc2f.obj","4","2","","organized"
"Characters/MobAndBoss","datan\common\mobmis33.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mobmis33_dffbf5c7.obj","42","22","datan_common_mobmis33_dffbf5c7.TGA","organized"
"Characters/MobAndBoss","datan\common\mobmis34.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mobmis34_ff02cee8.obj","41","22","datan_common_mobmis34_ff02cee8.TGA","organized"
"Characters/MobAndBoss","datan\common\mobmis35.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mobmis35_7f66a2da.obj","4","2","","organized"
"Characters/MobAndBoss","datan\common\mobmis36.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mobmis36_37f19a73.obj","24","24","","organized"
"Characters/MobAndBoss","datan\common\mobmis38.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mobmis38_57ba9a12.obj","12","14","","organized"
"Characters/MobAndBoss","datan\common\mobmis39.gx","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mobmis39_6061c461.obj","24","22","","organized"
"Characters/MobAndBoss","datan\common\mop06-body.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mop06-body_b5fb353e.obj","256","214","datan_common_mop06-body_b5fb353e.TGA","organized"
"Characters/MobAndBoss","datan\common\mop06-legs.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mop06-legs_238cb289.obj","796","498","datan_common_mop06-legs_238cb289.TGA","organized"
"Characters/MobAndBoss","datan\common\mop16-body.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mop16-body_59868f49.obj","509","369","datan_common_mop16-body_59868f49.TGA","organized"
"Characters/MobAndBoss","datan\common\mop16-legs.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mop16-legs_457916a6.obj","727","455","datan_common_mop16-legs_457916a6.TGA","organized"
"Characters/MobAndBoss","datan\common\mop17_body.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mop17_body_26457712.obj","460","334","datan_common_mop17_body_26457712.TGA","organized"
"Characters/MobAndBoss","datan\common\mop17_legs.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mop17_legs_0f7ef662.obj","343","368","datan_common_mop17_legs_0f7ef662.TGA","organized"
"Characters/MobAndBoss","datan\common\mop18-body.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mop18-body_fbc89fed.obj","367","356","datan_common_mop18-body_fbc89fed.TGA","organized"
"Characters/MobAndBoss","datan\common\mop18-legs.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mop18-legs_d2d98129.obj","277","249","datan_common_mop18-legs_d2d98129.TGA","organized"
"Characters/MobAndBoss","datan\common\mop4-body.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mop4-body_377aa272.obj","234","196","","organized"
"Characters/MobAndBoss","datan\common\mop4-legs.GX","Assets/Art/Nova1492/GXConverted/Models/Characters/MobAndBoss/datan_common_mop4-legs_8677165e.obj","1013","752","datan_common_mop4-legs_8677165e.TGA","organized"
"Effects/CombatEffects","datan\common\82-날아감.gx","Assets/Art/Nova1492/GXConverted/Models/Effects/CombatEffects/datan_common_82-_378a9ead.obj","8","8","datan_common_82-_378a9ead.TGA","organized"
"Effects/CombatEffects","datan\common\acdown.gx","Assets/Art/Nova1492/GXConverted/Models/Effects/CombatEffects/datan_common_acdown_01ab9a42.obj","116","58","","organized"
"Effects/CombatEffects","datan\common\ACUp.gx","Assets/Art/Nova1492/GXConverted/Models/Effects/CombatEffects/datan_common_ACUp_5566f50c.obj","36","36","datan_common_ACUp_5566f50c.TGA","organized"
"Effects/CombatEffects","datan\common\ACUpArea.gx","Assets/Art/Nova1492/GXConverted/Models/Effects/CombatEffects/datan_common_ACUpArea_2b4e7120.obj","20","10","datan_common_ACUpArea_2b4e7120.TGA","organized"
"Effects/CombatEffects","datan\common\airaura.GX","Assets/Art/Nova1492/GXConverted/Models/Effects/CombatEffects/datan_common_airaura_36a02955.obj","4","2","","organized"
"Effects/CombatEffects","datan\common\airtowerup.GX","Assets/Art/Nova1492/GXConverted/Models/Effects/CombatEffects/datan_common_airtowerup_9f8d3efd.obj","72","52","datan_common_airtowerup_9f8d3efd.TGA","organized"
