source_relative_path,part_id,mesh_header,vertices,triangles,node,node_start,node_end,parent_node,parent_start,parent_end,local_tx,local_ty,local_tz,tx,ty,tz,bounds,repair_rule,repair_reason,texture_source,assessment
"datan\common\n_arm68_roz.gx","nova_fire_n_arm68_roz","0x63FB","12","12","muzzle","0x60A0","0x66D6","Box80","0x52AE","0x66E1","0.000907","0.155669","0.329828","0.465852","0.582072","0.088642","0.464297;0.580418;0.086768|0.467408;0.583727;0.090517","","","C:\Program Files (x86)\Nova1492\datan\common\n_top31.TGA","pass"
"datan\common\n_arm69_rkog.gx","nova_fire_n_arm69_rkog","0x154","140","88","top","0x8E","0x11304","D:\Work\Nova1492\????1????????????\AR\AP\????????\topn3.GX","0x0","0x1130F","0","0","0","0","0","0","-0.465592;0.001583;-0.882728|0.465592;0.97174;0.455588","","","C:\Program Files (x86)\Nova1492\datan\common\n_topn3.TGA","pass"
"datan\common\n_arm69_rkog.gx","nova_fire_n_arm69_rkog","0x3522","85","54","Sphere07","0x2287","0x498D","top","0x8E","0x11304","0","0.621455","-0.005478","0","0.621455","-0.005478","-0.149185;0.63112;-0.176569|0.163435;0.908301;0.197311","","","C:\Program Files (x86)\Nova1492\datan\common\n_topn3.TGA","pass"
"datan\common\n_arm69_rkog.gx","nova_fire_n_arm69_rkog","0x4D30","20","22","Box395","0x4998","0x9EE0","top","0x8E","0x11304","0.354447","0.516808","-0.051518","0.354447","0.516808","-0.051518","0.349526;0.205784;-0.32658|0.798526;0.827832;0.223544","","","C:\Program Files (x86)\Nova1492\datan\common\n_topn3.TGA","pass"
"datan\common\n_arm69_rkog.gx","nova_fire_n_arm69_rkog","0x6DE4","35","16","Box396","0x540B","0x9ED5","Box395","0x4998","0x9EE0","0.151142","-0.064165","0.019395","0.505589","0.452643","-0.032122","0.402219;0.004489;-0.147037|0.790209;0.542117;0.111199","","","C:\Program Files (x86)\Nova1492\datan\common\n_topn3.TGA","pass"
"datan\common\n_arm69_rkog.gx","nova_fire_n_arm69_rkog","0x8C18","41","20","Box397","0x757F","0x9ECA","Box396","0x540B","0x9ED5","-0","-0.42469","0.06614","0.709607","0.088736","0.071245","0.554951;-0.060639;0.043022|0.861852;0.36061;0.586027","","","C:\Program Files (x86)\Nova1492\datan\common\n_topn3.TGA","pass"
"datan\common\n_arm69_rkog.gx","nova_fire_n_arm69_rkog","0x99F4","20","10","Box399","0x951B","0x9EBF","Box397","0x757F","0x9ECA","-0.007318","-0.475461","-0.060992","0.684686","0.218235","0.532163","0.522578;0.136099;0.474634|0.801917;0.43066;0.754983","","","C:\Program Files (x86)\Nova1492\datan\common\n_topn3.TGA","pass"
"datan\common\n_arm69_rkog.gx","nova_fire_n_arm69_rkog","0xBF0D","83","70","Cylinder243475","0x9EEB","0x112F9","top","0x8E","0x11304","-0.373982","0.542708","-0.039658","-0.373982","0.542708","-0.039658","-0.891392;0.294074;-0.309658|-0.333111;0.898595;0.462614","","","C:\Program Files (x86)\Nova1492\datan\common\n_topn3.TGA","pass"
"datan\common\n_arm69_rkog.gx","nova_fire_n_arm69_rkog","0xDE21","184","104","Box391","0xD608","0x112EE","Cylinder243475","0x9EEB","0x112F9","-0.200695","-0.090065","0.007535","-0.586267","0.48633","-0.025378","-0.84216;0.056732;-0.149108|-0.355245;1.244044;1.746907","","","C:\Program Files (x86)\Nova1492\datan\common\n_topn3.TGA","pass"
"datan\common\n_arm69_rkog.gx","nova_fire_n_arm69_rkog","0x10DE8","20","10","muzzle","0x1078C","0x112E3","Box391","0xD608","0x112EE","0.135824","-0.788035","1.586248","-0.564495","1.025325","1.667146","-0.575467;1.014783;1.660829|-0.553524;1.038362;1.684225","","","C:\Program Files (x86)\Nova1492\datan\common\n_topn3.TGA","pass"
"datan\common\n_arm70_hmsk.gx","nova_fire_n_arm70_hmsk","0x154","144","98","top","0x8E","0x15DF4","D:\Work\Nova1492\????1????????????\AR\AP\????????\top99.GX","0x0","0x15DFF","0","0","0","0","0","0","-0.340421;-0;-0.873409|0.340421;0.880108;0.394225","","","C:\Program Files (x86)\Nova1492\datan\common\n_top99.TGA","pass"
"datan\common\n_arm70_hmsk.gx","nova_fire_n_arm70_hmsk","0x3F19","25","40","Box427","0x243F","0x4988","top","0x8E","0x15DF4","0","0.587614","0.052418","0","0.587614","0.052418","-0.126866;0.577386;-0.137168|0.124065;0.932195;0.219525","","","C:\Program Files (x86)\Nova1492\datan\common\n_top99.TGA","pass"
"datan\common\n_arm70_hmsk.gx","nova_fire_n_arm70_hmsk","0x51EC","46","42","Mesh29","0x4993","0x9F0F","top","0x8E","0x15DF4","0.346264","0.419","0.031191","0.346264","0.419","0.031191","0.344958;0.250662;-0.231846|0.999018;0.974581;0.294228","","","C:\Program Files (x86)\Nova1492\datan\common\n_top99.TGA","pass"
"datan\common\n_arm70_hmsk.gx","nova_fire_n_arm70_hmsk","0x7604","14","10","Box440","0x5F2B","0x9F04","Mesh29","0x4993","0x9F0F","0.181124","-0.013283","0.001359","0.527388","0.405718","0.03255","0.393943;-0.04661;-0.103443|0.753267;0.442879;0.113511","","","C:\Program Files (x86)\Nova1492\datan\common\n_top99.TGA","pass"
"datan\common\n_arm70_hmsk.gx","nova_fire_n_arm70_hmsk","0x8EA8","22","12","Box438","0x7A0F","0x9EF9","Box440","0x5F2B","0x9F04","0.095889","-0.316032","-0.108563","0.652178","0.081868","0.012406","0.533686;-0.459101;-0.100691|0.890656;0.113005;0.546359","","","C:\Program Files (x86)\Nova1492\datan\common\n_top99.TGA","pass"
"datan\common\n_arm70_hmsk.gx","nova_fire_n_arm70_hmsk","0x9813","26","18","Box460","0x93FB","0x9EEE","Box438","0x7A0F","0x9EF9","0.129732","-0.542419","0.281223","0.705325","-0.304907","0.499967","0.563789;-0.545126;0.413358|0.827677;-0.210009;0.803389","","","C:\Program Files (x86)\Nova1492\datan\common\n_top99.TGA","pass"
"datan\common\n_arm70_hmsk.gx","nova_fire_n_arm70_hmsk","0xB3B3","39","22","Box434","0x9F1A","0x156F6","top","0x8E","0x15DF4","-0.344941","0.419","-0.022113","-0.344941","0.419","-0.022113","-0.872587;0.21135;-0.28081|-0.343607;0.9795;0.464155","","","C:\Program Files (x86)\Nova1492\datan\common\n_top99.TGA","pass"
"datan\common\n_arm70_hmsk.gx","nova_fire_n_arm70_hmsk","0xC587","14","10","Box399","0xBCEE","0x14D27","Box434","0x9F1A","0x156F6","-0.182483","-0.028227","0.048634","-0.527424","0.378245","0.01663","-0.774892;-0.038098;-0.170479|-0.387822;0.443359;0.095317","","","C:\Program Files (x86)\Nova1492\datan\common\n_top99.TGA","pass"
"datan\common\n_arm70_hmsk.gx","nova_fire_n_arm70_hmsk","0xD22B","22","12","Box437","0xC992","0x14D1C","Box399","0xBCEE","0x14D27","-0.152008","-0.312363","-0.013412","-0.679433","0.082237","-0.084016","-0.871914;-0.133571;-0.096943|-0.559481;0.297616;0.57894","","","C:\Program Files (x86)\Nova1492\datan\common\n_top99.TGA","pass"
"datan\common\n_arm70_hmsk.gx","nova_fire_n_arm70_hmsk","0xE057","26","18","Box412","0xD77E","0x14D11","Box437","0xC992","0x14D1C","-0.012552","0.2735","0.561442","-0.691984","0.186951","0.531658","-0.778742;0.08827;0.463194|-0.559316;0.337426;0.811311","","","C:\Program Files (x86)\Nova1492\datan\common\n_top99.TGA","pass"
"datan\common\n_arm70_hmsk.gx","nova_fire_n_arm70_hmsk","0xEECA","286","180","Box04","0xE732","0x14D06","Box412","0xD77E","0x14D11","0.024698","0.021437","0.143384","-0.667286","0.167233","0.675288","-0.979114;-0.709497;-0.175214|-0.229878;1.637208;1.117382","","","C:\Program Files (x86)\Nova1492\datan\common\n_top99.TGA","pass"
"datan\common\n_arm70_hmsk.gx","nova_fire_n_arm70_hmsk","0x13510","12","12","muzzle","0x13275","0x13953","Box04","0xE732","0x14D06","0.206001","1.430454","-0.204871","-0.461285","1.597619","0.880633","-0.461285;1.597619;0.880633|-0.461285;1.597619;0.880633","","","C:\Program Files (x86)\Nova1492\datan\common\n_top99.TGA","pass"
"datan\common\n_arm70_hmsk.gx","nova_fire_n_arm70_hmsk","0x13BFA","8","4","Plane06","0x1395E","0x13E3D","Box04","0xE732","0x14D06","0.034092","0.724778","-0.919326","-0.633194","1.121139","-0.003332","-0.635674;1.110685;-0.027197|-0.629996;1.125383;-0.001941","","","C:\Program Files (x86)\Nova1492\datan\common\n_top99.TGA","pass"
"datan\common\n_arm70_hmsk.gx","nova_fire_n_arm70_hmsk","0x140E4","8","4","Plane07","0x13E48","0x14327","Box04","0xE732","0x14D06","0.364377","0.90711","-1.020249","-0.302909","1.324484","-0.048953","-0.305904;1.314357;-0.072744|-0.299195;1.328401;-0.047636","","","C:\Program Files (x86)\Nova1492\datan\common\n_top99.TGA","pass"
"datan\common\n_arm70_hmsk.gx","nova_fire_n_arm70_hmsk","0x145CE","8","4","Plane08","0x14332","0x14811","Box04","0xE732","0x14D06","0.334277","0.685787","-0.884285","-0.33301","1.073873","0.019341","-0.337234;1.064946;-0.003888|-0.328066;1.076589;0.020095","","","C:\Program Files (x86)\Nova1492\datan\common\n_top99.TGA","pass"
"datan\common\n_arm70_hmsk.gx","nova_fire_n_arm70_hmsk","0x14AB8","8","4","Plane02","0x1481C","0x14CFB","Box04","0xE732","0x14D06","0.07881","0.923033","-1.040475","-0.588476","1.345449","-0.063889","-0.592039;1.33574;-0.087355|-0.584194;1.348948;-0.062897","","","C:\Program Files (x86)\Nova1492\datan\common\n_top99.TGA","pass"
"datan\common\n_arm70_hmsk.gx","nova_fire_n_arm70_hmsk","0x1508E","4","2","Plane03","0x14D32","0x15209","Box434","0x9F1A","0x156F6","-0.393544","0.202003","0.329447","-0.738485","0.520289","0.350823","-0.856235;0.43808;0.29107|-0.620735;0.602498;0.410575","","","C:\Program Files (x86)\Nova1492\datan\common\n_top99.TGA","pass"
"datan\common\n_arm70_hmsk.gx","nova_fire_n_arm70_hmsk","0x15570","4","2","Plane09","0x15214","0x156EB","Box434","0x9F1A","0x156F6","-0.393544","0.349795","-0.167271","-0.738485","0.801704","-0.084352","-0.856361;0.720654;-0.142405|-0.620609;0.882754;-0.026298","","","C:\Program Files (x86)\Nova1492\datan\common\n_top99.TGA","pass"
"datan\common\n_arm70_hmsk.gx","nova_fire_n_arm70_hmsk","0x15C6E","4","2","muzzle","0x15701","0x15DE9","top","0x8E","0x15DF4","0.037115","-0.396729","2.970227","0.037115","-0.396729","2.970227","0.037115;-0.396729;2.970227|0.037115;-0.396729;2.970227","","","C:\Program Files (x86)\Nova1492\datan\common\n_top99.TGA","pass"
"datan\common\s_arm50_hmsk.gx","nova_fire_s_arm50_hmsk","0x141","144","98","top","0x7D","0x14FB8","C:\Program Files\Nova1492AR\data\topn4.GX","0x0","0x14FC3","0","0","0","0","0","0","-0.340421;-0;-0.873409|0.340421;0.880108;0.394225","","","C:\Program Files (x86)\Nova1492\datan\common\topn4.TGA","pass"
"datan\common\s_arm50_hmsk.gx","nova_fire_s_arm50_hmsk","0x3BA4","25","40","Box427","0x20CC","0x4379","top","0x7D","0x14FB8","0","0.587614","0.052418","0","0.587614","0.052418","-0.126531;0.587614;-0.129949|0.126531;0.93147;0.221298","","","C:\Program Files (x86)\Nova1492\datan\common\topn4.TGA","pass"
"datan\common\s_arm50_hmsk.gx","nova_fire_s_arm50_hmsk","0x4BDB","46","42","Mesh29","0x4384","0x9898","top","0x7D","0x14FB8","0.346264","0.419","0.031191","0.346264","0.419","0.031191","0.344958;0.250662;-0.231846|0.999018;0.974581;0.294228","","","C:\Program Files (x86)\Nova1492\datan\common\topn4.TGA","pass"
"datan\common\s_arm50_hmsk.gx","nova_fire_s_arm50_hmsk","0x6FF1","14","10","Box440","0x591A","0x988D","Mesh29","0x4384","0x9898","0.181135","-0.013251","0.001345","0.527399","0.405749","0.032535","0.377346;-0.020434;-0.168422|0.704645;0.464734;0.119256","","","C:\Program Files (x86)\Nova1492\datan\common\topn4.TGA","pass"
"datan\common\s_arm50_hmsk.gx","nova_fire_s_arm50_hmsk","0x8893","22","12","Box438","0x73FC","0x9882","Box440","0x591A","0x988D","0.095889","-0.316032","-0.108563","0.623287","0.089717","-0.076028","0.506939;-0.560017;-0.261083|0.908032;0.118126;0.291295","","","C:\Program Files (x86)\Nova1492\datan\common\topn4.TGA","pass"
"datan\common\s_arm50_hmsk.gx","nova_fire_s_arm50_hmsk","0x91FC","26","18","Box460","0x8DE6","0x9877","Box438","0x73FC","0x9882","0.129732","-0.542419","0.281223","0.753019","-0.452703","0.205195","0.655886;-0.732629;0.103961|0.886699;-0.356293;0.463506","","","C:\Program Files (x86)\Nova1492\datan\common\topn4.TGA","pass"
"datan\common\s_arm50_hmsk.gx","nova_fire_s_arm50_hmsk","0xAD3A","39","22","Box434","0x98A3","0x1488E","top","0x7D","0x14FB8","-0.344916","0.419","-0.022113","-0.344916","0.419","-0.022113","-0.872562;0.267088;-0.289473|-0.343582;0.973493;0.364496","","","C:\Program Files (x86)\Nova1492\datan\common\topn4.TGA","pass"
"datan\common\s_arm50_hmsk.gx","nova_fire_s_arm50_hmsk","0xBF00","14","10","Box399","0xB669","0x13EA9","Box434","0x98A3","0x1488E","-0.182483","-0.028227","0.048634","-0.527399","0.390774","0.026521","-0.774867;-0.061249;-0.107734|-0.387796;0.440707;0.119959","","","C:\Program Files (x86)\Nova1492\datan\common\topn4.TGA","pass"
"datan\common\s_arm50_hmsk.gx","nova_fire_s_arm50_hmsk","0xCBA2","22","12","Box437","0xC30B","0x13E9E","Box399","0xB669","0x13EA9","-0.152008","-0.312363","-0.013412","-0.679407","0.078411","0.013109","-0.871888;-0.109291;-0.005365|-0.559456;0.444108;0.668142","","","C:\Program Files (x86)\Nova1492\datan\common\topn4.TGA","pass"
"datan\common\s_arm50_hmsk.gx","nova_fire_s_arm50_hmsk","0xD9CC","26","18","Box412","0xD0F5","0x13E93","Box437","0xC30B","0x13E9E","-0.012552","0.2735","0.561442","-0.691959","0.351911","0.574551","-0.778717;0.249973;0.496087|-0.559291;0.569826;0.85744","","","C:\Program Files (x86)\Nova1492\datan\common\topn4.TGA","pass"
"datan\common\s_arm50_hmsk.gx","nova_fire_s_arm50_hmsk","0xE80D","286","180","Box04","0xE077","0x13E88","Box412","0xD0F5","0x13E93","0.024698","0.021437","0.143384","-0.667261","0.373348","0.717935","-0.979089;-0.43051;-0.437862|-0.229852;1.828939;1.364215","","","C:\Program Files (x86)\Nova1492\datan\common\topn4.TGA","pass"
"datan\common\s_arm50_hmsk.gx","nova_fire_s_arm50_hmsk","0x12666","12","12","muzzle","0x123C0","0x12AA9","Box04","0xE077","0x13E88","0.206001","1.430454","-0.204871","-0.46126","1.803802","0.513064","-0.46126;1.803802;0.513064|-0.46126;1.803802;0.513064","","","C:\Program Files (x86)\Nova1492\datan\common\topn4.TGA","pass"
"datan\common\s_arm50_hmsk.gx","nova_fire_s_arm50_hmsk","0x12D5B","8","4","Plane06","0x12AB4","0x12F9E","Box04","0xE077","0x13E88","0.034092","0.724778","-0.919326","-0.633169","1.098126","-0.201391","-0.635649;1.082084;-0.223718|-0.62997;1.101892;-0.198888","","","C:\Program Files (x86)\Nova1492\datan\common\topn4.TGA","pass"
"datan\common\s_arm50_hmsk.gx","nova_fire_s_arm50_hmsk","0x13250","8","4","Plane07","0x12FA9","0x13493","Box04","0xE077","0x13E88","0.364377","0.90711","-1.020249","-0.302884","1.280458","-0.302314","-0.305879;1.264709;-0.324479|-0.29917;1.283931;-0.299973","","","C:\Program Files (x86)\Nova1492\datan\common\topn4.TGA","pass"
"datan\common\s_arm50_hmsk.gx","nova_fire_s_arm50_hmsk","0x13745","8","4","Plane08","0x1349E","0x13988","Box04","0xE077","0x13E88","0.334277","0.685787","-0.884285","-0.332984","1.059135","-0.16635","-0.337209;1.04438;-0.187637|-0.328041;1.061614;-0.164886","","","C:\Program Files (x86)\Nova1492\datan\common\topn4.TGA","pass"
"datan\common\s_arm50_hmsk.gx","nova_fire_s_arm50_hmsk","0x13C3A","8","4","Plane02","0x13993","0x13E7D","Box04","0xE077","0x13E88","0.07881","0.923033","-1.040475","-0.588451","1.296381","-0.32254","-0.592014;1.280941;-0.344275|-0.584168;1.299544;-0.320628","","","C:\Program Files (x86)\Nova1492\datan\common\topn4.TGA","pass"
"datan\common\s_arm50_hmsk.gx","nova_fire_s_arm50_hmsk","0x1421B","4","2","Plane03","0x13EB4","0x14396","Box434","0x98A3","0x1488E","-0.393544","0.202003","0.294557","-0.73846","0.621003","0.272444","-0.85621;0.529138;0.235591|-0.62071;0.712869;0.309297","","","C:\Program Files (x86)\Nova1492\datan\common\topn4.TGA","pass"
"datan\common\s_arm50_hmsk.gx","nova_fire_s_arm50_hmsk","0x14708","4","2","Plane09","0x143A1","0x14883","Box434","0x98A3","0x1488E","-0.393544","0.349795","-0.113723","-0.73846","0.768795","-0.135836","-0.856336;0.677564;-0.170733|-0.620584;0.860025;-0.100939","","","C:\Program Files (x86)\Nova1492\datan\common\topn4.TGA","pass"
"datan\common\s_arm50_hmsk.gx","nova_fire_s_arm50_hmsk","0x14E32","4","2","muzzle","0x14899","0x14FAD","top","0x7D","0x14FB8","0.037115","-0.396729","2.970227","0.037115","-0.396729","2.970227","0.037115;-0.396729;2.970227|0.037115;-0.396729;2.970227","","","C:\Program Files (x86)\Nova1492\datan\common\topn4.TGA","pass"
"datan\common\s_arm52_bzk.gx","nova_fire_s_arm52_bzk","0x141","138","106","top","0x7D","0x1078F","C:\Program Files\Nova1492AR\data\topS4.GX","0x0","0x1079A","0","-0.000967","-0","0","-0.000967","-0","-0.363487;-0.004304;-0.855639|0.848865;1.085214;0.443536","","","C:\Program Files (x86)\Nova1492\datan\common\topS4.TGA","pass"
"datan\common\s_arm52_bzk.gx","nova_fire_s_arm52_bzk","0x3466","49","56","Box18","0x22D0","0x421D","top","0x7D","0x1078F","0","0.655917","0.071502","0","0.65495","0.071502","-0.201032;0.662845;-0.176213|0.201032;1.083767;0.286623","","","C:\Program Files (x86)\Nova1492\datan\common\topS4.TGA","pass"
"datan\common\s_arm52_bzk.gx","nova_fire_s_arm52_bzk","0x573F","20","16","Box358","0x4228","0x7C2A","top","0x7D","0x1078F","0.56702","0.427984","0.101937","0.56702","0.427017","0.101937","0.467193;0.10394;-0.048534|0.778663;0.520993;0.206385","","","C:\Program Files (x86)\Nova1492\datan\common\topS4.TGA","pass"
"datan\common\s_arm52_bzk.gx","nova_fire_s_arm52_bzk","0x6AA9","32","22","Mesh03","0x5C52","0x7C1F","Box358","0x4228","0x7C2A","0.115399","-0.241633","-0.073842","0.697599","0.185384","0.060479","0.599441;-0.108719;-0.097069|0.939154;0.251297;0.568394","","","C:\Program Files (x86)\Nova1492\datan\common\topS4.TGA","pass"
"datan\common\s_arm52_bzk.gx","nova_fire_s_arm52_bzk","0x7867","12","10","Box352","0x7250","0x7C14","Mesh03","0x5C52","0x7C1F","0.194443","-0.465143","0.106621","0.800839","0.008144","0.533196","0.708491;-0.123457;0.506027|0.948104;0.126758;0.773561","","","C:\Program Files (x86)\Nova1492\datan\common\topS4.TGA","pass"
"datan\common\s_arm52_bzk.gx","nova_fire_s_arm52_bzk","0x8E14","181","142","Cylinder243475","0x7C35","0xB730","top","0x7D","0x1078F","-0.388353","0.470423","0.054762","-0.388353","0.469456","0.054762","-0.808673;0.343223;-0.264694|-0.257469;1.26147;1.989215","","","C:\Program Files (x86)\Nova1492\datan\common\topS4.TGA","pass"
"datan\common\s_arm52_bzk.gx","nova_fire_s_arm52_bzk","0xB748","12","6","top","0x7D","0x1078F","C:\Program Files\Nova1492AR\data\topS4.GX","0x0","0x1079A","0","-0.000967","-0","0","-0.000967","-0","-0.365977;-0.090299;1.473368|-0.01637;0.532249;4.982535","","","C:\Program Files (x86)\Nova1492\datan\common\topS4.TGA","pass"
"datan\common\s_arm52_bzk.gx","nova_fire_s_arm52_bzk","0xBE99","24","18","Box339","0xBA83","0xE4DA","top","0x7D","0x1078F","-0.078486","-0.046869","0.099186","-0.078486","-0.047836","0.099186","-0.291016;-0.337185;0.005028|0.029288;0.06155;0.336203","","","C:\Program Files (x86)\Nova1492\datan\common\topS4.TGA","pass"
"datan\common\s_arm52_bzk.gx","nova_fire_s_arm52_bzk","0xC88A","32","22","Mesh02","0xC474","0xE4CF","Box339","0xBA83","0xE4DA","-0.058671","-0.015755","0.283389","-0.197183","-0.219303","0.300456","-0.380582;-0.426651;0.191259|-0.067577;-0.111165;0.841652","","","C:\Program Files (x86)\Nova1492\datan\common\topS4.TGA","pass"
"datan\common\s_arm52_bzk.gx","nova_fire_s_arm52_bzk","0xD447","12","10","Box344","0xD031","0xD812","Mesh02","0xC474","0xE4CF","0.010378","-0.022235","0.527209","-0.186805","-0.241539","0.827666","-0.280698;-0.330116;0.813398|-0.083364;-0.125532;1.057925","","","C:\Program Files (x86)\Nova1492\datan\common\topS4.TGA","pass"
"datan\common\s_arm52_bzk.gx","nova_fire_s_arm52_bzk","0xDC35","34","26","Object01","0xD81D","0xE4C4","Mesh02","0xC474","0xE4CF","0.006009","0.53898","0.685245","-0.191174","0.319676","0.985701","-0.350116;-0.38333;0.804434|-0.032232;0.40768;1.116702","","","C:\Program Files (x86)\Nova1492\datan\common\topS4.TGA","pass"
"datan\common\s_arm52_bzk.gx","nova_fire_s_arm52_bzk","0x103CD","20","10","muzzle","0xE4E5","0x10784","top","0x7D","0x1078F","-0.191174","0.417079","1.818914","-0.191174","0.416112","1.818914","-0.19169;0.415579;1.818652|-0.190658;0.416698;1.819771","","","C:\Program Files (x86)\Nova1492\datan\common\topS4.TGA","pass"
"datan\common\s_arm53_ons.gx","nova_fire_s_arm53_ons","0x141","115","119","top","0x7D","0x7B9E","C:\Program Files\Nova1492AR\data\topS5.GX","0x0","0x7BA9","0","0","0","0","0","0","-0.762536;-0.01972;-0.41723|0.75996;0.286896;0.362552","","","C:\Program Files (x86)\Nova1492\datan\common\topS5.TGA","pass"
"datan\common\s_arm53_ons.gx","nova_fire_s_arm53_ons","0x227F","4","4","Box30224772","0x2014","0x2442","top","0x7D","0x7B9E","-0.551447","0.089052","0.329156","-0.551447","0.089052","0.329156","-0.618558;0.017343;0.329031|-0.484336;0.160761;0.32928","","","C:\Program Files (x86)\Nova1492\datan\common\topS5.TGA","pass"
"datan\common\s_arm53_ons.gx","nova_fire_s_arm53_ons","0x2868","8","8","Box30224756","0x244D","0x4D97","top","0x7D","0x7B9E","-0.552043","0.170549","-0.00268","-0.552043","0.170549","-0.00268","-0.609422;0.166433;-0.135405|-0.494664;0.572826;0.155667","","","C:\Program Files (x86)\Nova1492\datan\common\topS5.TGA","pass"
"datan\common\s_arm53_ons.gx","nova_fire_s_arm53_ons","0x2F4A","79","54","Box30224753","0x2B2F","0x4D8C","Box30224756","0x244D","0x4D97","0.003858","0.385628","-0.379741","-0.548185","0.556177","-0.382422","-0.789139;0.337931;-0.382422|-0.223673;0.788649;0.404887","","","C:\Program Files (x86)\Nova1492\datan\common\topS5.TGA","pass"
"datan\common\s_arm53_ons.gx","nova_fire_s_arm53_ons","0x4470","4","4","Box30224774","0x4205","0x4633","Box30224753","0x2B2F","0x4D8C","-0.22249","-0.097099","0.294583","-0.770674","0.459078","-0.087838","-0.770805;0.383783;-0.158305|-0.770544;0.534372;-0.017372","","","C:\Program Files (x86)\Nova1492\datan\common\topS5.TGA","pass"
"datan\common\s_arm53_ons.gx","nova_fire_s_arm53_ons","0x4AA6","12","12","muzzle1","0x463E","0x4D81","Box30224753","0x2B2F","0x4D8C","0.013322","-0.002169","0.78029","-0.534862","0.554008","0.397868","-0.53629;0.552579;0.397552|-0.533434;0.555436;0.399314","","","C:\Program Files (x86)\Nova1492\datan\common\topS5.TGA","pass"
"datan\common\s_arm53_ons.gx","nova_fire_s_arm53_ons","0x500D","4","4","Box30224771","0x4DA2","0x51D0","top","0x7D","0x7B9E","0.549328","0.092578","0.326949","0.549328","0.092578","0.326949","0.482827;0.021521;0.326826|0.615828;0.163636;0.327073","","","C:\Program Files (x86)\Nova1492\datan\common\topS5.TGA","pass"
"datan\common\s_arm53_ons.gx","nova_fire_s_arm53_ons","0x55F1","8","8","Box209","0x51DB","0x7B93","top","0x7D","0x7B9E","0.551701","0.173335","0.003767","0.551701","0.173335","0.003767","0.494843;0.169256;-0.133388|0.608558;0.571955;0.155038","","","C:\Program Files (x86)\Nova1492\datan\common\topS5.TGA","pass"
"datan\common\s_arm53_ons.gx","nova_fire_s_arm53_ons","0x5CD3","80","56","Box30224713","0x58B8","0x7B88","Box209","0x51DB","0x7B93","-0.003692","0.381273","-0.381926","0.548009","0.554608","-0.378159","0.226398;0.338346;-0.378159|0.78671;0.784967;0.401992","","","C:\Program Files (x86)\Nova1492\datan\common\topS5.TGA","pass"
"datan\common\s_arm53_ons.gx","nova_fire_s_arm53_ons","0x726D","4","4","Box30224773","0x7002","0x7430","Box30224713","0x58B8","0x7B88","0.21008","-0.096216","0.291905","0.758089","0.458393","-0.086254","0.757959;0.383783;-0.156079|0.758218;0.533003;-0.016428","","","C:\Program Files (x86)\Nova1492\datan\common\topS5.TGA","pass"
"datan\common\s_arm53_ons.gx","nova_fire_s_arm53_ons","0x78A2","12","12","muzzle","0x743B","0x7B7D","Box30224713","0x58B8","0x7B88","-0.002556","-0.00215","0.773196","0.545452","0.552459","0.395038","0.544037;0.551044;0.394725|0.546868;0.553874;0.396471","","","C:\Program Files (x86)\Nova1492\datan\common\topS5.TGA","pass"
"datan\common\s_arm54_onoo.gx","nova_fire_s_arm54_onoo","0x143","136","172","top","0x7E","0x63C4","C:\Program Files\Nova1492AR\data\topSP6.GX","0x0","0x63CF","0","0","0","0","0","0","-0.675671;-0.031672;-0.429779|0.674782;0.588947;0.354614","","","C:\Program Files (x86)\Nova1492\datan\common\topSP6.TGA","pass"
"datan\common\s_arm54_onoo.gx","nova_fire_s_arm54_onoo","0x2D18","42","44","Box30224812","0x297C","0x4020","top","0x7E","0x63C4","-0.525725","0.576903","-0.390341","-0.525725","0.576903","-0.390341","-0.722499;0.331833;-0.555464|-0.328924;0.898407;0.751223","","","C:\Program Files (x86)\Nova1492\datan\common\topSP6.TGA","pass"
"datan\common\s_arm54_onoo.gx","nova_fire_s_arm54_onoo","0x3E02","8","8","muzzle1","0x3A5B","0x4015","Box30224812","0x297C","0x4020","-0.001961","0.041207","1.093696","-0.527686","0.61811","0.703355","-0.528289;0.617517;0.703158|-0.527084;0.618722;0.704154","","","C:\Program Files (x86)\Nova1492\datan\common\topSP6.TGA","pass"
"datan\common\s_arm54_onoo.gx","nova_fire_s_arm54_onoo","0x43C1","42","44","Box06","0x402B","0x56C8","top","0x7E","0x63C4","0.525719","0.582261","-0.390273","0.525719","0.582261","-0.390273","0.328945;0.331833;-0.555464|0.722519;0.898407;0.751223","","","C:\Program Files (x86)\Nova1492\datan\common\topSP6.TGA","pass"
"datan\common\s_arm54_onoo.gx","nova_fire_s_arm54_onoo","0x54AA","8","8","muzzle","0x5104","0x56BD","Box06","0x402B","0x56C8","0.006039","0.036155","1.091909","0.531758","0.618416","0.701636","0.531155;0.617824;0.70144|0.53236;0.619029;0.702435","","","C:\Program Files (x86)\Nova1492\datan\common\topSP6.TGA","pass"
"datan\common\s_arm54_onoo.gx","nova_fire_s_arm54_onoo","0x5938","4","2","Box05","0x56D3","0x5A5F","top","0x7E","0x63C4","0.132857","0.083439","0.17479","0.132857","0.083439","0.17479","0.087269;0.002976;0.127038|0.132857;0.163902;0.218503","","","C:\Program Files (x86)\Nova1492\datan\common\topSP6.TGA","pass"
