"RelativePath","Extension","Length","LastWriteTimeUtc"
"datan\common\speedUp.xfi",".xfi","51","2012-12-17T15:00:00.0000000Z"
"datan\common\speedUpArea.gx",".gx","66951","2012-12-17T15:00:00.0000000Z"
"datan\common\speedUpArea.tga",".tga","15587","2012-12-17T15:00:00.0000000Z"
"datan\common\speedUpArea.xfi",".xfi","20","2012-12-17T15:00:00.0000000Z"
"datan\common\spread.gx",".gx","3504","2012-12-17T15:00:00.0000000Z"
"datan\common\spread.tga",".tga","6291","2012-12-17T15:00:00.0000000Z"
"datan\common\spread.xfi",".xfi","19","2012-12-17T15:00:00.0000000Z"
"datan\common\sp_ALL.GX",".gx","582292","2012-12-17T15:00:00.0000000Z"
"datan\common\sp_black.GX",".gx","83266","2012-12-17T15:00:00.0000000Z"
"datan\common\sp_black.xfi",".xfi","67","2012-12-17T15:00:00.0000000Z"
"datan\common\sp_blue.GX",".gx","83266","2012-12-17T15:00:00.0000000Z"
"datan\common\sp_blue.xfi",".xfi","67","2012-12-17T15:00:00.0000000Z"
"datan\common\sp_green.GX",".gx","83266","2012-12-17T15:00:00.0000000Z"
"datan\common\sp_green.xfi",".xfi","67","2012-12-17T15:00:00.0000000Z"
"datan\common\sp_red.GX",".gx","83266","2012-12-17T15:00:00.0000000Z"
"datan\common\sp_red.xfi",".xfi","67","2012-12-17T15:00:00.0000000Z"
"datan\common\sp_violet.GX",".gx","83266","2012-12-17T15:00:00.0000000Z"
"datan\common\sp_violet.xfi",".xfi","67","2012-12-17T15:00:00.0000000Z"
"datan\common\sp_white.GX",".gx","83266","2012-12-17T15:00:00.0000000Z"
"datan\common\sp_white.xfi",".xfi","67","2012-12-17T15:00:00.0000000Z"
"datan\common\sp_yellow.GX",".gx","83266","2012-12-17T15:00:00.0000000Z"
"datan\common\sp_yellow.xfi",".xfi","67","2012-12-17T15:00:00.0000000Z"
"datan\common\square1.tga",".tga","514368","2012-12-17T15:00:00.0000000Z"
"datan\common\square2.tga",".tga","508401","2012-12-17T15:00:00.0000000Z"
"datan\common\square3.tga",".tga","511642","2012-12-17T15:00:00.0000000Z"
"datan\common\square4.tga",".tga","510342","2012-12-17T15:00:00.0000000Z"
"datan\common\square5.tga",".tga","511748","2012-12-17T15:00:00.0000000Z"
"datan\common\square6.tga",".tga","472894","2012-12-17T15:00:00.0000000Z"
"datan\common\SRtry.GX",".gx","50530","2012-12-17T15:00:00.0000000Z"
"datan\common\SRtry.xfi",".xfi","18","2012-12-17T15:00:00.0000000Z"
"datan\common\srup2.GX",".gx","22066","2012-12-17T15:00:00.0000000Z"
"datan\common\srup2.xfi",".xfi","20","2012-12-17T15:00:00.0000000Z"
"datan\common\srup3.GX",".gx","28049","2012-12-17T15:00:00.0000000Z"
"datan\common\srup3.xfi",".xfi","20","2012-12-17T15:00:00.0000000Z"
"datan\common\SR_try.TGA",".tga","196652","2012-12-17T15:00:00.0000000Z"
"datan\common\SR_try1.TGA",".tga","65580","2012-12-17T15:00:00.0000000Z"
"datan\common\SR_try2.tga",".tga","65580","2012-12-17T15:00:00.0000000Z"
"datan\common\ss0_arm82_msg.GX",".gx","43620","2016-09-06T07:25:06.0000000Z"
"datan\common\ss0_arm82_msg.xfi",".xfi","76","2016-09-06T07:25:06.0000000Z"
"datan\common\ss0_arm83_amg.GX",".gx","44617","2016-09-06T07:25:06.0000000Z"
"datan\common\ss0_arm83_amg.xfi",".xfi","76","2016-09-06T07:25:06.0000000Z"
"datan\common\ss0_arm84_skoob.GX",".gx","49974","2016-09-06T07:25:06.0000000Z"
"datan\common\ss0_arm84_skoob.xfi",".xfi","76","2016-09-06T07:25:06.0000000Z"
"datan\common\ss0_arm85_sppoo.GX",".gx","113930","2016-09-06T07:25:06.0000000Z"
"datan\common\ss0_arm85_sppoo.xfi",".xfi","76","2016-09-06T07:25:06.0000000Z"
"datan\common\ss0_arm86_hmsk.GX",".gx","119106","2016-09-06T07:25:06.0000000Z"
"datan\common\ss0_arm86_hmsk.xfi",".xfi","76","2016-09-06T07:25:06.0000000Z"
"datan\common\ss0_arm87_dbkr.GX",".gx","123438","2016-09-06T07:25:06.0000000Z"
"datan\common\ss0_arm87_dbkr.xfi",".xfi","76","2016-09-06T07:25:06.0000000Z"
"datan\common\ss0_arm88_orns.GX",".gx","134455","2016-09-06T07:25:06.0000000Z"
"datan\common\ss0_arm88_orns.xfi",".xfi","76","2016-09-06T07:25:06.0000000Z"
"datan\common\ss0_arm89_bnso.GX",".gx","73130","2016-09-06T07:25:06.0000000Z"
"datan\common\ss0_arm89_bnso.xfi",".xfi","76","2016-09-06T07:25:06.0000000Z"
"datan\common\ss0_arm90_skokr.GX",".gx","126302","2016-09-06T07:25:06.0000000Z"
"datan\common\ss0_arm90_skokr.xfi",".xfi","76","2016-09-06T07:25:06.0000000Z"
"datan\common\ss0_arm91_snop.GX",".gx","83926","2016-09-06T07:25:06.0000000Z"
"datan\common\ss0_arm91_snop.XFI",".xfi","84","2016-09-06T07:25:06.0000000Z"
"datan\common\ss0_arm92_ons.GX",".gx","87860","2016-09-06T07:25:06.0000000Z"
"datan\common\ss0_arm92_ons.XFI",".xfi","84","2016-09-06T07:25:06.0000000Z"
"datan\common\ss0_base5.GX",".gx","81774","2016-09-06T07:25:06.0000000Z"
"datan\common\ss0_base5.XFI",".xfi","949","2016-09-06T07:25:06.0000000Z"
"datan\common\ss0_base6.GX",".gx","122771","2016-09-06T07:25:06.0000000Z"
"datan\common\ss0_base6.XFI",".xfi","948","2016-09-06T07:25:06.0000000Z"
"datan\common\ss0_body64_prt.GX",".gx","15289","2016-09-06T07:25:06.0000000Z"
"datan\common\ss0_body64_prt.XFI",".xfi","235","2016-09-06T07:25:06.0000000Z"
"datan\common\ss0_body65_brk.GX",".gx","100328","2016-09-06T07:25:06.0000000Z"
"datan\common\ss0_body65_brk.XFI",".xfi","237","2016-09-06T07:25:06.0000000Z"
"datan\common\ss0_legs55_krz.GX",".gx","44972","2016-09-06T07:25:06.0000000Z"
"datan\common\ss0_legs55_krz.XFI",".xfi","238","2016-09-06T07:25:06.0000000Z"
"datan\common\ss0_legs56_otrs.GX",".gx","162563","2016-09-06T07:25:06.0000000Z"
"datan\common\ss0_legs56_otrs.XFI",".xfi","236","2016-09-06T07:25:06.0000000Z"
"datan\common\SS5min.tga",".tga","512900","2012-12-17T15:00:00.0000000Z"
"datan\common\SS5min1.tga",".tga","60966","2012-12-17T15:00:00.0000000Z"
"datan\common\starterpack.png",".png","83319","2016-09-06T07:25:06.0000000Z"
"datan\common\startmenu.bmp",".bmp","66612","2012-12-17T15:00:00.0000000Z"
"datan\common\status.bmp",".bmp","57396","2012-12-17T15:00:00.0000000Z"
"datan\common\stop.gx",".gx","87395","2012-12-17T15:00:00.0000000Z"
"datan\common\stop.tga",".tga","14633","2012-12-17T15:00:00.0000000Z"
"datan\common\stop.xfi",".xfi","18","2012-12-17T15:00:00.0000000Z"
"datan\common\storm.gx",".gx","1551686","2012-12-17T15:00:00.0000000Z"
"datan\common\storm.tga",".tga","21290","2012-12-17T15:00:00.0000000Z"
"datan\common\storm.xfi",".xfi","33","2012-12-17T15:00:00.0000000Z"
"datan\common\strtbl.dat",".dat","16132","2026-04-27T12:57:57.3301397Z"
"datan\common\summon.tga",".tga","489548","2012-12-17T15:00:00.0000000Z"
"datan\common\summon1.tga",".tga","500476","2012-12-17T15:00:00.0000000Z"
"datan\common\summon2.tga",".tga","438052","2026-04-27T12:57:57.4181501Z"
"datan\common\superattackac.GX",".gx","12020","2012-12-17T15:00:00.0000000Z"
"datan\common\superattackac.tga",".tga","3858","2012-12-17T15:00:00.0000000Z"
"datan\common\superattackac.xfi",".xfi","22","2012-12-17T15:00:00.0000000Z"
"datan\common\superdefenceac.GX",".gx","13277","2012-12-17T15:00:00.0000000Z"
"datan\common\superdefenceac.tga",".tga","22454","2012-12-17T15:00:00.0000000Z"
"datan\common\superdefenceac.xfi",".xfi","22","2012-12-17T15:00:00.0000000Z"
"datan\common\superhpac.GX",".gx","8701","2012-12-17T15:00:00.0000000Z"
"datan\common\superhpac.tga",".tga","21030","2012-12-17T15:00:00.0000000Z"
"datan\common\superhpac.xfi",".xfi","22","2012-12-17T15:00:00.0000000Z"
"datan\common\superluckac.GX",".gx","11128","2012-12-17T15:00:00.0000000Z"
"datan\common\superluckac.tga",".tga","20610","2012-12-17T15:00:00.0000000Z"
"datan\common\superluckac.xfi",".xfi","22","2012-12-17T15:00:00.0000000Z"
"datan\common\supernova.GX",".gx","65492","2012-12-17T15:00:00.0000000Z"
"datan\common\supernova.tga",".tga","510996","2016-09-06T07:25:06.0000000Z"
"datan\common\supernova.xfi",".xfi","18","2012-12-17T15:00:00.0000000Z"
"datan\common\supernova1.tga",".tga","488075","2016-09-06T07:25:06.0000000Z"
"datan\common\superpowerac.xfi",".xfi","22","2012-12-17T15:00:00.0000000Z"
"datan\common\superwattac.GX",".gx","14045","2012-12-17T15:00:00.0000000Z"
"datan\common\superwattac.tga",".tga","10791","2012-12-17T15:00:00.0000000Z"
"datan\common\superwattac.xfi",".xfi","22","2012-12-17T15:00:00.0000000Z"
"datan\common\S_allinone.GX",".gx","393091","2012-12-17T15:00:00.0000000Z"
"datan\common\S_allinone.xfi",".xfi","20","2012-12-17T15:00:00.0000000Z"
"datan\common\s_arm48_nmsz.gx",".gx","18011","2012-12-17T15:00:00.0000000Z"
"datan\common\s_arm48_nmsz.xfi",".xfi","76","2012-12-17T15:00:00.0000000Z"
"datan\common\s_arm49_rkog.gx",".gx","67329","2012-12-17T15:00:00.0000000Z"
"datan\common\s_arm49_rkog.xfi",".xfi","80","2012-12-17T15:00:00.0000000Z"
"datan\common\s_arm50_hmsk.gx",".gx","85966","2012-12-17T15:00:00.0000000Z"
"datan\common\s_arm50_hmsk.xfi",".xfi","76","2012-12-17T15:00:00.0000000Z"
"datan\common\s_arm51_roz.gx",".gx","24572","2012-12-17T15:00:00.0000000Z"
"datan\common\s_arm51_roz.xfi",".xfi","76","2012-12-17T15:00:00.0000000Z"
"datan\common\s_arm52_bzk.gx",".gx","67505","2012-12-17T15:00:00.0000000Z"
"datan\common\s_arm52_bzk.xfi",".xfi","76","2012-12-17T15:00:00.0000000Z"
"datan\common\s_arm53_ons.gx",".gx","31669","2012-12-17T15:00:00.0000000Z"
"datan\common\s_arm53_ons.xfi",".xfi","76","2012-12-17T15:00:00.0000000Z"
"datan\common\s_arm54_onoo.gx",".gx","25563","2012-12-17T15:00:00.0000000Z"
"datan\common\s_arm54_onoo.xfi",".xfi","76","2012-12-17T15:00:00.0000000Z"
"datan\common\s_legs27_ksor.gx",".gx","70379","2012-12-17T15:00:00.0000000Z"
"datan\common\s_legs27_ksor.xfi",".xfi","228","2012-12-17T15:00:00.0000000Z"
"datan\common\s_legs28_krz.gx",".gx","35873","2012-12-17T15:00:00.0000000Z"
"datan\common\s_legs28_krz.xfi",".xfi","228","2012-12-17T15:00:00.0000000Z"
"datan\common\s_legs29_sprt.gx",".gx","89042","2012-12-17T15:00:00.0000000Z"
"datan\common\s_legs29_sprt.xfi",".xfi","228","2012-12-17T15:00:00.0000000Z"
"datan\common\s_legs30_tk.gx",".gx","115825","2012-12-17T15:00:00.0000000Z"
"datan\common\s_legs30_tk.xfi",".xfi","229","2012-12-17T15:00:00.0000000Z"
"datan\common\s_legs31_ko.gx",".gx","83136","2012-12-17T15:00:00.0000000Z"
"datan\common\s_legs31_ko.xfi",".xfi","228","2012-12-17T15:00:00.0000000Z"
"datan\common\s_legs32_kb.gx",".gx","35817","2012-12-17T15:00:00.0000000Z"
"datan\common\s_legs32_kb.xfi",".xfi","225","2012-12-17T15:00:00.0000000Z"
"datan\common\s_legs33_spod.gx",".gx","109756","2012-12-17T15:00:00.0000000Z"
"datan\common\s_legs33_spod.xfi",".xfi","228","2012-12-17T15:00:00.0000000Z"
"datan\common\S_star.GX",".gx","379407","2012-12-17T15:00:00.0000000Z"
"datan\common\S_star.xfi",".xfi","18","2012-12-17T15:00:00.0000000Z"
"datan\common\T-1.tga",".tga","510408","2012-12-17T15:00:00.0000000Z"
"datan\common\T-2.tga",".tga","252382","2012-12-17T15:00:00.0000000Z"
"datan\common\t-badak01.tga",".tga","40527","2012-12-17T15:00:00.0000000Z"
"datan\common\t-badak02.tga",".tga","39710","2012-12-17T15:00:00.0000000Z"
"datan\common\t-badak03.tga",".tga","39281","2012-12-17T15:00:00.0000000Z"
"datan\common\t-badak04.tga",".tga","37997","2012-12-17T15:00:00.0000000Z"
"datan\common\t-badak05.tga",".tga","38105","2012-12-17T15:00:00.0000000Z"
"datan\common\t-badak06.tga",".tga","39418","2012-12-17T15:00:00.0000000Z"
"datan\common\t-badak07.tga",".tga","37764","2012-12-17T15:00:00.0000000Z"
"datan\common\t-badak08.tga",".tga","36534","2012-12-17T15:00:00.0000000Z"
"datan\common\t-badak09.tga",".tga","40413","2012-12-17T15:00:00.0000000Z"
"datan\common\t-badak10.tga",".tga","42647","2012-12-17T15:00:00.0000000Z"
"datan\common\t-badak11.tga",".tga","42023","2012-12-17T15:00:00.0000000Z"
"datan\common\t-badak12.tga",".tga","40744","2012-12-17T15:00:00.0000000Z"
"datan\common\t-badak13.tga",".tga","38969","2012-12-17T15:00:00.0000000Z"
"datan\common\t-badak14.tga",".tga","38503","2012-12-17T15:00:00.0000000Z"
"datan\common\t-badak15.tga",".tga","38814","2012-12-17T15:00:00.0000000Z"
"datan\common\t-badak16.tga",".tga","40565","2012-12-17T15:00:00.0000000Z"
"datan\common\t1-badak01.tga",".tga","40517","2012-12-17T15:00:00.0000000Z"
"datan\common\t1-badak02.tga",".tga","39708","2012-12-17T15:00:00.0000000Z"
"datan\common\t1-badak03.tga",".tga","39276","2012-12-17T15:00:00.0000000Z"
"datan\common\t1-badak04.tga",".tga","37983","2012-12-17T15:00:00.0000000Z"
"datan\common\t1-badak05.tga",".tga","38084","2012-12-17T15:00:00.0000000Z"
"datan\common\t1-badak06.tga",".tga","39410","2012-12-17T15:00:00.0000000Z"
"datan\common\t1-badak07.tga",".tga","37757","2012-12-17T15:00:00.0000000Z"
"datan\common\t1-badak08.tga",".tga","36513","2012-12-17T15:00:00.0000000Z"
"datan\common\t1-badak09.tga",".tga","40406","2012-12-17T15:00:00.0000000Z"
"datan\common\t1-badak10.tga",".tga","42636","2012-12-17T15:00:00.0000000Z"
"datan\common\t1-badak11.tga",".tga","41997","2012-12-17T15:00:00.0000000Z"
"datan\common\t1-badak12.tga",".tga","40721","2012-12-17T15:00:00.0000000Z"
"datan\common\t1-badak13.tga",".tga","38924","2012-12-17T15:00:00.0000000Z"
"datan\common\t1-badak14.tga",".tga","38489","2012-12-17T15:00:00.0000000Z"
"datan\common\t1-badak15.tga",".tga","38810","2012-12-17T15:00:00.0000000Z"
"datan\common\t1-badak16.tga",".tga","40550","2012-12-17T15:00:00.0000000Z"
"datan\common\t1-badaka01.bmp",".bmp","49208","2012-12-17T15:00:00.0000000Z"
"datan\common\t1-badaka02.bmp",".bmp","49208","2012-12-17T15:00:00.0000000Z"
"datan\common\t1-badaka03.bmp",".bmp","49208","2012-12-17T15:00:00.0000000Z"
"datan\common\t1-badaka04.bmp",".bmp","49208","2012-12-17T15:00:00.0000000Z"
"datan\common\t1-badaka05.bmp",".bmp","49208","2012-12-17T15:00:00.0000000Z"
"datan\common\t1-badaka06.bmp",".bmp","49208","2012-12-17T15:00:00.0000000Z"
"datan\common\t1-badaka07.bmp",".bmp","49208","2012-12-17T15:00:00.0000000Z"
"datan\common\t1-badaka08.bmp",".bmp","49208","2012-12-17T15:00:00.0000000Z"
"datan\common\t1-badaka09.bmp",".bmp","49208","2012-12-17T15:00:00.0000000Z"
"datan\common\t1-badaka10.bmp",".bmp","49208","2012-12-17T15:00:00.0000000Z"
"datan\common\t1-badaka11.bmp",".bmp","49208","2012-12-17T15:00:00.0000000Z"
"datan\common\t1-badaka12.bmp",".bmp","49208","2012-12-17T15:00:00.0000000Z"
"datan\common\t1-badaka13.bmp",".bmp","49208","2012-12-17T15:00:00.0000000Z"
"datan\common\t1-badaka14.bmp",".bmp","49208","2012-12-17T15:00:00.0000000Z"
"datan\common\t1-badaka15.bmp",".bmp","49208","2012-12-17T15:00:00.0000000Z"
"datan\common\t1-badaka16.bmp",".bmp","49208","2012-12-17T15:00:00.0000000Z"
"datan\common\tau.GX",".gx","184538","2012-12-17T15:00:00.0000000Z"
"datan\common\tau.tga",".tga","125780","2012-12-17T15:00:00.0000000Z"
"datan\common\tau.xfi",".xfi","18","2012-12-17T15:00:00.0000000Z"
"datan\common\teamracemark.bmp",".bmp","196662","2012-12-17T15:00:00.0000000Z"
"datan\common\temp.bmp",".bmp","1645128","2012-12-17T15:00:00.0000000Z"
"datan\common\test2.tga",".tga","499257","2012-12-17T15:00:00.0000000Z"
"datan\common\test3.tga",".tga","499183","2012-12-17T15:00:00.0000000Z"
"datan\common\testa.bmp",".bmp","49206","2012-12-17T15:00:00.0000000Z"
"datan\common\Thumbs.db",".db","3461732","2012-12-17T15:00:00.0000000Z"
"datan\common\tmissile.gx",".gx","2074","2012-12-17T15:00:00.0000000Z"
"datan\common\tmissile.tga",".tga","13265","2012-12-17T15:00:00.0000000Z"
"datan\common\tmissile.xfi",".xfi","9","2012-12-17T15:00:00.0000000Z"
"datan\common\toG117.tga",".tga","107977","2023-06-06T13:17:03.0107589Z"
"datan\common\toG62.tga",".tga","74031","2023-06-06T13:17:03.0608116Z"
"datan\common\top1.tga",".tga","21142","2012-12-17T15:00:00.0000000Z"
"datan\common\top101.tga",".tga","31863","2012-12-17T15:00:00.0000000Z"
"datan\common\top11.tga",".tga","45641","2012-12-17T15:00:00.0000000Z"
"datan\common\top110.xfi",".xfi","40","2012-12-17T15:00:00.0000000Z"
"datan\common\top111.tga",".tga","20826","2012-12-17T15:00:00.0000000Z"
"datan\common\top113.tga",".tga","67757","2012-12-17T15:00:00.0000000Z"
"datan\common\top113A.bmp",".bmp","196680","2012-12-17T15:00:00.0000000Z"
"datan\common\top115.tga",".tga","60448","2012-12-17T15:00:00.0000000Z"
"datan\common\top116.tga",".tga","50790","2012-12-17T15:00:00.0000000Z"
"datan\common\top117.tga",".tga","73577","2012-12-17T15:00:00.0000000Z"
"datan\common\top12.tga",".tga","40604","2012-12-17T15:00:00.0000000Z"
"datan\common\top13.tga",".tga","67788","2012-12-17T15:00:00.0000000Z"
"datan\common\top14.tga",".tga","62002","2012-12-17T15:00:00.0000000Z"
"datan\common\top15.tga",".tga","16229","2012-12-17T15:00:00.0000000Z"
"datan\common\top16.tga",".tga","13918","2012-12-17T15:00:00.0000000Z"
"datan\common\top2.tga",".tga","83433","2012-12-17T15:00:00.0000000Z"
"datan\common\top3.tga",".tga","25421","2012-12-17T15:00:00.0000000Z"
"datan\common\top31.tga",".tga","21918","2012-12-17T15:00:00.0000000Z"
"datan\common\top32.tga",".tga","37024","2012-12-17T15:00:00.0000000Z"
"datan\common\top33.tga",".tga","61011","2012-12-17T15:00:00.0000000Z"
"datan\common\top34.tga",".tga","66717","2012-12-17T15:00:00.0000000Z"
"datan\common\top35.tga",".tga","83560","2012-12-17T15:00:00.0000000Z"
"datan\common\top36.tga",".tga","88407","2012-12-17T15:00:00.0000000Z"
"datan\common\top4.tga",".tga","36549","2012-12-17T15:00:00.0000000Z"
"datan\common\top41.tga",".tga","29689","2012-12-17T15:00:00.0000000Z"
"datan\common\top42.tga",".tga","40853","2012-12-17T15:00:00.0000000Z"
"datan\common\top43.tga",".tga","72004","2012-12-17T15:00:00.0000000Z"
"datan\common\top5.tga",".tga","13977","2012-12-17T15:00:00.0000000Z"
"datan\common\top51.tga",".tga","67484","2012-12-17T15:00:00.0000000Z"
"datan\common\top6.tga",".tga","59633","2012-12-17T15:00:00.0000000Z"
"datan\common\top61.tga",".tga","30104","2012-12-17T15:00:00.0000000Z"
"datan\common\top62.tga",".tga","51104","2012-12-17T15:00:00.0000000Z"
"datan\common\top7.tga",".tga","29349","2012-12-17T15:00:00.0000000Z"
"datan\common\top71.tga",".tga","81081","2012-12-17T15:00:00.0000000Z"
"datan\common\top8.tga",".tga","29198","2012-12-17T15:00:00.0000000Z"
"datan\common\top81.tga",".tga","61359","2012-12-17T15:00:00.0000000Z"
"datan\common\top82.tga",".tga","35551","2012-12-17T15:00:00.0000000Z"
"datan\common\top9.tga",".tga","8983","2012-12-17T15:00:00.0000000Z"
"datan\common\top90.tga",".tga","59174","2012-12-17T15:00:00.0000000Z"
"datan\common\top95.tga",".tga","25764","2012-12-17T15:00:00.0000000Z"
"datan\common\top97.tga",".tga","83189","2012-12-17T15:00:00.0000000Z"
"datan\common\top99.tga",".tga","35691","2012-12-17T15:00:00.0000000Z"
"datan\common\topG1.tga",".tga","49196","2012-12-17T15:00:00.0000000Z"
"datan\common\topG2.tga",".tga","98348","2012-12-17T15:00:00.0000000Z"
"datan\common\topG3_.tga",".tga","98348","2012-12-17T15:00:00.0000000Z"
"datan\common\tophpup.tga",".tga","8050","2012-12-17T15:00:00.0000000Z"
"datan\common\topmine.tga",".tga","25055","2012-12-17T15:00:00.0000000Z"
"datan\common\topn1.tga",".tga","49196","2012-12-17T15:00:00.0000000Z"
"datan\common\topn2.tga",".tga","196652","2012-12-17T15:00:00.0000000Z"
"datan\common\topn3.tga",".tga","393260","2012-12-17T15:00:00.0000000Z"
"datan\common\topn4.tga",".tga","98348","2012-12-17T15:00:00.0000000Z"
"datan\common\toppwrup.tga",".tga","6935","2012-12-17T15:00:00.0000000Z"
"datan\common\topS4.tga",".tga","196652","2012-12-17T15:00:00.0000000Z"
"datan\common\topS5.tga",".tga","98348","2012-12-17T15:00:00.0000000Z"
"datan\common\topshield.tga",".tga","21359","2012-12-17T15:00:00.0000000Z"
"datan\common\topshieldA.bmp",".bmp","49224","2012-12-17T15:00:00.0000000Z"
"datan\common\topSP6.tga",".tga","49196","2012-12-17T15:00:00.0000000Z"
"datan\common\topsummon.tga",".tga","12557","2012-12-17T15:00:00.0000000Z"
"datan\common\toptower.tga",".tga","76163","2012-12-17T15:00:00.0000000Z"
"datan\common\towerup.GX",".gx","116893","2012-12-17T15:00:00.0000000Z"
"datan\common\towerup.tga",".tga","17782","2012-12-17T15:00:00.0000000Z"
"datan\common\towerup.xfi",".xfi","19","2012-12-17T15:00:00.0000000Z"
"datan\common\training1.png",".png","508987","2016-09-06T07:25:06.0000000Z"
"datan\common\training2.png",".png","197626","2016-09-06T07:25:06.0000000Z"
"datan\common\tree00.gx",".gx","5182","2012-12-17T15:00:00.0000000Z"
"datan\common\tree01.gx",".gx","4924","2012-12-17T15:00:00.0000000Z"
"datan\common\tree02.GX",".gx","5492","2012-12-17T15:00:00.0000000Z"
"datan\common\tree03.GX",".gx","5207","2012-12-17T15:00:00.0000000Z"
"datan\common\tree04.GX",".gx","5648","2012-12-17T15:00:00.0000000Z"
"datan\common\tree05.GX",".gx","5390","2012-12-17T15:00:00.0000000Z"
"datan\common\tree06.GX",".gx","4406","2012-12-17T15:00:00.0000000Z"
"datan\common\tree07.GX",".gx","4148","2012-12-17T15:00:00.0000000Z"
"datan\common\tree08.gx",".gx","3934","2012-12-17T15:00:00.0000000Z"
"datan\common\TrialMax.tga",".tga","196652","2012-12-17T15:00:00.0000000Z"
"datan\common\TrialMax1.tga",".tga","49196","2012-12-17T15:00:00.0000000Z"
"datan\common\TrMax.GX",".gx","33809","2012-12-17T15:00:00.0000000Z"
"datan\common\TrMax.xfi",".xfi","18","2012-12-17T15:00:00.0000000Z"
"datan\common\tube.GX",".gx","7807","2012-12-17T15:00:00.0000000Z"
"datan\common\tube.tga",".tga","49196","2012-12-17T15:00:00.0000000Z"
"datan\common\tube.xfi",".xfi","19","2012-12-17T15:00:00.0000000Z"
"datan\common\tutorialmouse.bmp",".bmp","17462","2012-12-17T15:00:00.0000000Z"
"datan\common\userinfo-time.bmp",".bmp","17460","2012-12-17T15:00:00.0000000Z"
